,ID,tesi,Length,type,shoot,node,c,v,m,cl,nu,b,node.1,c.1,v.1,m.1,cluster,nuts,b.1,numoss,node.2,c.2,v.2,m.2,cluster.1,nuts.1,b.2,numoss,node.3,c.3,v.3,m.3,cluster.2,nuts.2,b.3,numoss,node.4,c.4,v.4,m.4,cluster.3,nuts.3,b.4,numoss,node.5,c.5,v.5,m.5,cluster.4,nuts.4,b.5,numoss,node.6,c.6,v.6,m.6,cluster.5,nuts.5,b.6,numoss,node.7,c.7,v.7,m.7,cluster.6,nuts.6,b.7,numoss,node.8,c.8,v.8,m.8,cluster.7,nuts.7,b.8,numoss,node.9,c.9,v.9,m.9,cluster.8,nuts.8,b.9,numoss,node.10,c.10,v.10,m.10,cluster.9,nuts.9,b.10,numoss,node.11,c.11,v.11,m.11,cluster.10,nuts.10,b.11,numoss,node.12,c.12,v.12,m.12,cluster.11,nuts.11,b.12,numoss,node.13,c.13,v.13,m.13,cluster.12,nuts.12,b.13,numoss,node.14,c.14,v.14,m.14,cluster.13,nuts.13,b.14,numoss,node.15,c.15,v.15,m.15,cluster.14,nuts.14,b.15,numoss,node.16,c.16,v.16,m.16,cluster.15,nuts.15,b.16,numoss,node.17,c.17,v.17,m.17,cluster.16,nuts.16,b.17,numoss,node.18,c.18,v.18,m.18,cluster.17,nuts.17,b.18,numoss,node.19,c.19,v.19,m.19,cluster.18,nuts.18,b.19,numoss,node.20,c.20,v.20,m.20,cluster.19,nuts.19,b.20,numoss,node.21,c.21,v.21,m.21,cluster.20,nuts.20,b.21,numoss,node.22,c.22,v.22,m.22,cluster.21,nuts.21,b.22,numoss,node.23,c.23,v.23,m.23,cluster.22,nuts.22,b.23,numoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,202,AUTOR,1,Sh,82,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,0,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,203,AUTOR,66.5,VLo,83,18,17,22,10,4,12,0,1,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,3,0,0,1,1,2,0,1,4,1,1,0,0,0,0,2,5,2,3,0,0,0,0,4,6,5,3,0,0,0,0,4,7,5,2,2,0,0,0,5,8,4,0,4,1,3,0,5,9,0,1,0,0,0,0,1,10,0,0,1,1,4,0,1,11,0,0,1,1,3,0,1,12,0,0,1,0,0,0,1,13,0,1,0,0,0,0,1,14,0,1,0,0,0,0,1,15,0,1,0,0,0,0,1,16,0,2,0,0,0,0,2,17,0,2,0,0,0,0,2,18,0,3,0,0,0,0,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,204,AUTOR,16,Me,84,8,3,2,3,0,0,4,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,4,0,1,0,0,0,0,1,5,0,0,0,0,0,1,1,6,2,1,2,0,0,0,4,7,1,0,0,0,0,0,1,8,0,0,1,0,0,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,205,AUTOR,22.5,Lo,85,7,12,2,4,1,2,4,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,4,0,0,0,0,0,1,1,5,3,1,1,0,0,0,3,6,4,1,1,0,0,0,3,7,5,0,2,1,2,0,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,206,AUTOR,45,VLo,86,14,10,12,12,1,6,0,1,0,0,1,0,0,0,1,2,0,1,0,0,0,0,1,3,0,1,0,0,0,0,1,4,0,1,0,0,0,0,1,5,2,2,1,0,0,0,4,6,4,1,2,0,0,0,4,7,3,0,4,0,0,0,5,8,0,1,0,0,0,0,1,9,0,0,1,0,0,0,1,10,1,2,1,0,0,0,4,11,0,0,1,0,0,0,1,12,0,1,0,0,0,0,1,13,0,1,0,0,0,0,1,14,0,1,1,1,6,0,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,207,AUTOR,25,Lo,87,12,20,8,10,4,7,5,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,4,0,0,0,0,0,1,1,5,0,0,0,0,0,1,1,6,0,1,0,0,0,0,1,7,3,1,3,1,1,0,5,8,4,1,2,1,2,0,4,9,4,1,3,1,1,0,5,10,0,1,0,0,0,0,1,11,5,1,1,0,0,0,3,12,4,2,1,1,3,0,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,208,AUTOR,4.5,Sh,88,4,1,3,1,1,2,1,1,0,1,0,0,0,0,1,2,0,0,0,0,0,1,1,3,1,2,0,0,0,0,3,4,0,0,1,1,2,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,209,AUTOR,27,Lo,89,10,30,7,9,0,0,3,1,0,0,1,0,0,0,1,2,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,4,0,0,0,0,0,1,1,5,15,3,0,0,0,0,4,6,5,0,5,0,0,0,6,7,5,0,1,0,0,0,2,8,5,2,2,0,0,0,5,9,0,1,0,0,0,0,1,10,0,1,0,0,0,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,210,AUTOR,41,VLo,90,19,28,14,11,4,10,1,1,0,0,1,0,0,0,1,2,0,1,0,0,0,0,1,3,0,0,0,0,0,1,1,4,0,1,0,0,0,0,1,5,1,4,1,2,5,0,6,6,1,0,0,0,0,0,1,7,0,1,0,0,0,0,1,8,0,0,1,0,0,0,1,9,4,1,2,0,0,0,4,10,4,2,1,1,2,0,4,11,5,2,1,1,3,0,4,12,3,1,0,0,0,0,2,13,5,1,0,0,0,0,2,14,0,0,1,0,0,0,1,15,0,0,1,0,0,0,1,16,0,0,1,0,0,0,1,17,0,0,1,0,0,0,1,18,2,0,0,0,0,0,1,19,3,0,0,0,0,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,211,AUTOR,2,Sh,91,2,2,4,0,0,0,0,1,0,1,0,0,0,0,1,2,2,3,0,0,0,0,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,212,AUTOR,18,Me,92,7,8,7,5,1,2,2,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,3,0,1,0,0,0,0,1,4,0,0,1,1,2,0,1,5,6,4,1,0,0,0,6,6,2,1,3,0,0,0,5,7,0,1,0,0,0,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,213,AUTOR,4,Sh,93,5,2,2,2,0,0,3,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,4,2,1,0,0,0,0,2,5,0,1,2,0,0,0,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,214,AUTOR,3,Sh,94,4,0,3,1,0,0,1,1,0,0,1,0,0,0,1,2,0,0,0,0,0,1,1,3,0,1,0,0,0,0,1,4,0,2,0,0,0,0,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,215,AUTOR,43.5,VLo,95,16,19,10,16,10,26,3,1,0,0,1,1,1,0,1,2,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,4,0,0,0,0,0,1,1,5,0,0,1,1,2,0,1,6,5,5,2,0,0,0,8,7,5,0,3,1,4,0,4,8,0,1,1,1,3,0,2,9,5,2,1,1,3,0,4,10,0,0,1,1,3,0,1,11,0,0,1,1,2,0,1,12,0,0,1,1,3,0,1,13,0,0,1,1,3,0,1,14,0,0,1,1,2,0,1,15,4,2,1,0,0,0,4,16,0,0,1,0,0,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,216,AUTOR,2.5,Sh,96,3,3,0,2,0,0,1,1,0,0,1,0,0,0,1,2,0,0,0,0,0,1,1,3,3,0,1,0,0,0,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,217,AUTOR,26,Lo,97,9,13,4,6,4,8,2,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,3,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,5,4,1,3,2,4,0,5,6,3,0,2,1,2,0,3,7,0,1,0,0,0,0,1,8,5,1,0,0,0,0,2,9,0,0,1,1,2,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,218,AUTOR,16,Me,98,7,7,2,7,0,0,3,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,4,0,1,0,0,0,0,1,5,1,0,1,0,0,0,2,6,4,1,3,0,0,0,5,7,2,0,3,0,0,0,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
