bud_id,year,shoot_id,length_cm,cat,nodes,rank,fate,clusters,nuts,new_length_cm,new_cat,new_nodes,simulation_nb
231,2020,14,0.43,Sh,2,1,M,,,,,,504
232,2020,14,0.43,Sh,2,2,M,0.0,0.0,3.98,Sh,3.0,504
233,2020,15,7.84,Me,4,1,B,,,,,,504
234,2020,15,7.84,Me,4,2,S,0.0,0.0,,,,504
235,2020,15,7.84,Me,4,3,M,1.0,1.0,1.97,Sh,1.0,504
236,2020,15,7.84,Me,4,3,M,1.0,6.0,3.5,Sh,4.0,504
237,2020,15,7.84,Me,4,4,B,,,,,,504
238,2020,16,10.45,Me,7,1,B,,,,,,504
239,2020,16,10.45,Me,7,2,B,,,,,,504
240,2020,16,10.45,Me,7,3,M,1.0,1.0,2.37,Sh,6.0,504
241,2020,16,10.45,Me,7,4,M,1.0,4.0,3.52,Sh,3.0,504
242,2020,16,10.45,Me,7,5,S,0.0,0.0,,,,504
243,2020,16,10.45,Me,7,6,B,,,,,,504
244,2020,16,10.45,Me,7,7,V,,,3.25,Sh,4.0,504
245,2020,17,3.88,Sh,4,1,V,,,4.13,Sh,3.0,504
246,2020,17,3.88,Sh,4,1,V,,,,,,504
247,2020,17,3.88,Sh,4,1,V,,,1.39,Sh,1.0,504
248,2020,17,3.88,Sh,4,1,M,0.0,0.0,3.35,Sh,1.0,504
249,2020,17,3.88,Sh,4,1,V,,,,,,504
250,2020,17,3.88,Sh,4,2,V,,,,,,504
251,2020,17,3.88,Sh,4,3,B,,,,,,504
252,2020,17,3.88,Sh,4,4,B,,,,,,504
253,2020,18,10.13,Me,11,1,B,,,,,,504
254,2020,18,10.13,Me,11,2,V,,,1.94,Sh,3.0,504
255,2020,18,10.13,Me,11,2,M,,,,,,504
256,2020,18,10.13,Me,11,3,B,,,,,,504
257,2020,18,10.13,Me,11,4,V,,,6.62,Me,5.0,504
258,2020,18,10.13,Me,11,4,V,,,3.34,Sh,4.0,504
259,2020,18,10.13,Me,11,5,M,1.0,1.0,7.49,Me,9.0,504
260,2020,18,10.13,Me,11,6,M,0.0,0.0,0.9,Sh,3.0,504
261,2020,18,10.13,Me,11,6,M,1.0,8.0,2.05,Sh,6.0,504
262,2020,18,10.13,Me,11,7,S,0.0,0.0,,,,504
263,2020,18,10.13,Me,11,8,S,0.0,0.0,,,,504
264,2020,18,10.13,Me,11,9,V,,,4.8,Sh,3.0,504
265,2020,18,10.13,Me,11,10,V,,,5.58,Me,4.0,504
266,2020,18,10.13,Me,11,11,M,0.0,0.0,5.17,Me,5.0,504
267,2020,19,0.15,Sh,1,1,B,,,,,,504
268,2020,20,4.58,Sh,4,1,B,,,,,,504
269,2020,20,4.58,Sh,4,2,B,,,,,,504
270,2020,20,4.58,Sh,4,3,M,1.0,2.0,2.57,Sh,2.0,504
271,2020,20,4.58,Sh,4,4,V,,,3.29,Sh,5.0,504
272,2020,21,2.79,Sh,6,1,M,,,,,,504
273,2020,21,2.79,Sh,6,2,B,,,,,,504
274,2020,21,2.79,Sh,6,3,M,1.0,6.0,0.5,Sh,1.0,504
275,2020,21,2.79,Sh,6,4,B,,,,,,504
276,2020,21,2.79,Sh,6,5,S,0.0,0.0,,,,504
277,2020,21,2.79,Sh,6,6,M,0.0,0.0,2.75,Sh,4.0,504
278,2020,21,2.79,Sh,6,6,M,0.0,0.0,8.37,Me,6.0,504
279,2020,21,2.79,Sh,6,6,M,0.0,0.0,7.33,Me,8.0,504
280,2020,21,2.79,Sh,6,6,M,0.0,0.0,4.02,Sh,2.0,504
281,2020,22,9.72,Me,5,1,V,,,1.98,Sh,4.0,504
282,2020,22,9.72,Me,5,2,V,,,5.39,Me,6.0,504
283,2020,22,9.72,Me,5,2,M,0.0,0.0,4.1,Sh,6.0,504
284,2020,22,9.72,Me,5,3,S,0.0,0.0,,,,504
285,2020,22,9.72,Me,5,4,M,0.0,0.0,2.49,Sh,2.0,504
286,2020,22,9.72,Me,5,5,M,0.0,0.0,2.82,Sh,4.0,504
287,2020,22,9.72,Me,5,5,V,,,5.57,Me,6.0,504
288,2020,23,19.38,Me,12,1,B,,,,,,504
289,2020,23,19.38,Me,12,2,M,1.0,2.0,4.24,Sh,2.0,504
290,2020,23,19.38,Me,12,2,V,,,2.22,Sh,2.0,504
291,2020,23,19.38,Me,12,2,V,,,2.19,Sh,1.0,504
292,2020,23,19.38,Me,12,3,M,1.0,4.0,2.61,Sh,4.0,504
293,2020,23,19.38,Me,12,4,S,0.0,0.0,,,,504
