bud_id,year,shoot_id,length_cm,cat,nodes,rank,fate,clusters,nuts,new_length_cm,new_cat,new_nodes,simulation_nb
221,2020,14,2.15,Sh,5,1,B,,,,,,247
222,2020,14,2.15,Sh,5,2,B,,,,,,247
223,2020,14,2.15,Sh,5,3,M,,,,,,247
224,2020,14,2.15,Sh,5,4,M,0.0,0.0,2.79,Sh,2.0,247
225,2020,14,2.15,Sh,5,5,M,1.0,2.0,5.48,Me,4.0,247
226,2020,14,2.15,Sh,5,5,V,,,1.78,Sh,2.0,247
227,2020,15,3.52,Sh,1,1,V,,,0.22,Sh,2.0,247
228,2020,16,1.36,Sh,3,1,V,,,,,,247
229,2020,16,1.36,Sh,3,2,S,0.0,0.0,,,,247
230,2020,16,1.36,Sh,3,3,V,,,4.83,Sh,5.0,247
231,2020,17,0.5,Sh,4,1,V,,,2.81,Sh,4.0,247
232,2020,17,0.5,Sh,4,2,S,0.0,0.0,,,,247
233,2020,17,0.5,Sh,4,3,B,,,,,,247
234,2020,17,0.5,Sh,4,4,M,0.0,0.0,4.67,Sh,5.0,247
235,2020,18,11.11,Me,9,1,V,,,3.88,Sh,5.0,247
236,2020,18,11.11,Me,9,1,V,,,1.63,Sh,4.0,247
237,2020,18,11.11,Me,9,2,S,0.0,0.0,,,,247
238,2020,18,11.11,Me,9,3,M,0.0,0.0,5.95,Me,6.0,247
239,2020,18,11.11,Me,9,4,M,0.0,0.0,3.23,Sh,2.0,247
240,2020,18,11.11,Me,9,4,V,,,,,,247
241,2020,18,11.11,Me,9,4,V,,,5.21,Me,4.0,247
242,2020,18,11.11,Me,9,4,V,,,4.59,Sh,4.0,247
243,2020,18,11.11,Me,9,4,M,0.0,0.0,2.27,Sh,2.0,247
244,2020,18,11.11,Me,9,5,S,0.0,0.0,,,,247
245,2020,18,11.11,Me,9,6,M,1.0,3.0,3.79,Sh,4.0,247
246,2020,18,11.11,Me,9,7,V,,,5.52,Me,4.0,247
247,2020,18,11.11,Me,9,8,M,0.0,0.0,3.82,Sh,5.0,247
248,2020,18,11.11,Me,9,8,M,0.0,0.0,5.29,Me,6.0,247
249,2020,18,11.11,Me,9,9,M,,,,,,247
250,2020,19,18.59,Me,9,1,M,1.0,4.0,1.24,Sh,4.0,247
251,2020,19,18.59,Me,9,1,V,,,5.97,Me,2.0,247
252,2020,19,18.59,Me,9,2,M,0.0,0.0,4.16,Sh,5.0,247
