bud_id,year,shoot_id,length_cm,cat,nodes,rank,fate,clusters,nuts,new_length_cm,new_cat,new_nodes,simulation_nb
231,2020,14,3.74,Sh,4,1,S,0.0,0.0,,,,475
232,2020,14,3.74,Sh,4,2,M,1.0,2.0,2.04,Sh,2.0,475
233,2020,14,3.74,Sh,4,3,S,0.0,0.0,,,,475
234,2020,14,3.74,Sh,4,4,V,,,6.18,Me,3.0,475
235,2020,14,3.74,Sh,4,4,M,1.0,1.0,2.81,Sh,3.0,475
236,2020,15,2.33,Sh,3,1,B,,,,,,475
237,2020,15,2.33,Sh,3,2,V,,,2.95,Sh,3.0,475
238,2020,15,2.33,Sh,3,3,B,,,,,,475
239,2020,16,1.17,Sh,4,1,B,,,,,,475
240,2020,16,1.17,Sh,4,2,S,0.0,0.0,,,,475
241,2020,16,1.17,Sh,4,3,S,0.0,0.0,,,,475
242,2020,16,1.17,Sh,4,4,V,,,0.06,Sh,2.0,475
243,2020,16,1.17,Sh,4,4,M,0.0,0.0,4.58,Sh,2.0,475
244,2020,17,8.72,Me,4,1,V,,,0.67,Sh,3.0,475
245,2020,17,8.72,Me,4,2,M,0.0,0.0,4.93,Sh,4.0,475
246,2020,17,8.72,Me,4,2,V,,,,,,475
247,2020,17,8.72,Me,4,3,S,0.0,0.0,,,,475
248,2020,17,8.72,Me,4,4,M,0.0,0.0,4.09,Sh,4.0,475
249,2020,17,8.72,Me,4,4,M,0.0,0.0,10.5,Me,7.0,475
250,2020,17,8.72,Me,4,4,M,0.0,0.0,3.25,Sh,3.0,475
251,2020,18,2.66,Sh,4,1,S,0.0,0.0,,,,475
252,2020,18,2.66,Sh,4,2,V,,,2.67,Sh,1.0,475
253,2020,18,2.66,Sh,4,2,V,,,2.37,Sh,3.0,475
254,2020,18,2.66,Sh,4,2,V,,,1.31,Sh,1.0,475
255,2020,18,2.66,Sh,4,3,S,0.0,0.0,,,,475
256,2020,18,2.66,Sh,4,4,M,0.0,0.0,3.23,Sh,3.0,475
257,2020,19,26.94,Lo,10,1,M,,,,,,475
258,2020,19,26.94,Lo,10,1,V,,,,,,475
259,2020,19,26.94,Lo,10,2,B,,,,,,475
260,2020,19,26.94,Lo,10,3,V,,,0.13,Sh,2.0,475
261,2020,19,26.94,Lo,10,4,V,,,4.51,Sh,2.0,475
262,2020,19,26.94,Lo,10,5,S,0.0,0.0,,,,475
263,2020,19,26.94,Lo,10,6,S,0.0,0.0,,,,475
264,2020,19,26.94,Lo,10,7,M,0.0,0.0,5.33,Me,5.0,475
265,2020,19,26.94,Lo,10,7,V,,,6.64,Me,6.0,475
266,2020,19,26.94,Lo,10,7,V,,,6.94,Me,5.0,475
267,2020,19,26.94,Lo,10,8,M,0.0,0.0,5.67,Me,2.0,475
