bud_id,year,shoot_id,length_cm,cat,nodes,rank,fate,clusters,nuts,new_length_cm,new_cat,new_nodes,simulation_nb
2312,2021,231,0.08,Sh,1,1,V,,,,,,153
2313,2021,231,0.08,Sh,1,1,M,,,,,,153
2314,2021,231,0.08,Sh,1,1,V,,,0.85,Sh,3.0,153
2315,2021,231,0.08,Sh,1,1,V,,,5.74,Me,4.0,153
2316,2021,232,4.14,Sh,2,1,V,,,2.16,Sh,5.0,153
2317,2021,232,4.14,Sh,2,1,V,,,1.1,Sh,5.0,153
2318,2021,232,4.14,Sh,2,2,M,0.0,0.0,1.33,Sh,2.0,153
2319,2021,232,4.14,Sh,2,2,V,,,3.87,Sh,2.0,153
2320,2021,234,2.22,Sh,3,1,S,0.0,0.0,,,,153
2321,2021,234,2.22,Sh,3,2,S,0.0,0.0,,,,153
2322,2021,234,2.22,Sh,3,3,B,,,,,,153
2323,2021,235,1.76,Sh,1,1,S,0.0,0.0,,,,153
2324,2021,236,3.46,Sh,1,1,V,,,1.54,Sh,2.0,153
2325,2021,236,3.46,Sh,1,1,V,,,1.03,Sh,2.0,153
2326,2021,237,1.33,Sh,4,1,V,,,0.78,Sh,1.0,153
2327,2021,237,1.33,Sh,4,2,M,1.0,1.0,3.09,Sh,6.0,153
2328,2021,237,1.33,Sh,4,3,V,,,1.03,Sh,1.0,153
2329,2021,237,1.33,Sh,4,4,V,,,0.66,Sh,1.0,153
2330,2021,240,6.07,Me,6,1,B,,,,,,153
2331,2021,240,6.07,Me,6,2,V,,,2.22,Sh,1.0,153
2332,2021,240,6.07,Me,6,3,M,0.0,0.0,11.03,Me,4.0,153
2333,2021,240,6.07,Me,6,3,V,,,5.78,Me,4.0,153
2334,2021,240,6.07,Me,6,4,M,0.0,0.0,1.25,Sh,1.0,153
2335,2021,240,6.07,Me,6,4,V,,,0.55,Sh,3.0,153
2336,2021,240,6.07,Me,6,5,M,0.0,0.0,3.13,Sh,1.0,153
2337,2021,240,6.07,Me,6,6,M,1.0,2.0,4.47,Sh,5.0,153
2338,2021,241,2.08,Sh,1,1,S,0.0,0.0,,,,153
2339,2021,242,0.81,Sh,2,1,B,,,,,,153
2340,2021,242,0.81,Sh,2,2,V,,,,,,153
2341,2021,242,1.9,Sh,4,1,S,0.0,0.0,,,,153
2342,2021,242,1.9,Sh,4,2,S,0.0,0.0,,,,153
2343,2021,242,1.9,Sh,4,3,S,0.0,0.0,,,,153
2344,2021,242,1.9,Sh,4,4,V,,,1.3,Sh,1.0,153
2345,2021,242,1.9,Sh,4,4,M,0.0,0.0,2.28,Sh,4.0,153
2346,2021,245,2.11,Sh,4,1,M,1.0,2.0,4.5,Sh,2.0,153
2347,2021,245,2.11,Sh,4,1,M,,,,,,153
2348,2021,245,2.11,Sh,4,2,B,,,,,,153
2349,2021,245,2.11,Sh,4,3,V,,,2.82,Sh,5.0,153
2350,2021,245,2.11,Sh,4,4,V,,,9.32,Me,6.0,153
2351,2021,246,2.33,Sh,2,1,B,,,,,,153
2352,2021,246,2.33,Sh,2,2,V,,,4.18,Sh,2.0,153
2353,2021,247,0.86,Sh,1,1,S,0.0,0.0,,,,153
2354,2021,250,1.11,Sh,1,1,B,,,,,,153
2355,2021,251,0.74,Sh,3,1,B,,,,,,153
2356,2021,251,0.74,Sh,3,2,B,,,,,,153
2357,2021,251,0.74,Sh,3,3,V,,,9.34,Me,7.0,153
2358,2021,252,1.31,Sh,3,1,S,0.0,0.0,,,,153
2359,2021,252,1.31,Sh,3,2,S,0.0,0.0,,,,153
2360,2021,252,1.31,Sh,3,3,V,,,4.73,Sh,4.0,153
2361,2021,253,7.01,Me,7,1,V,,,,,,153
2362,2021,253,7.01,Me,7,1,V,,,0.85,Sh,2.0,153
2363,2021,253,7.01,Me,7,2,B,,,,,,153
2364,2021,253,7.01,Me,7,3,M,0.0,0.0,0.31,Sh,5.0,153
2365,2021,253,7.01,Me,7,3,M,0.0,0.0,1.33,Sh,1.0,153
2366,2021,253,7.01,Me,7,3,M,,,,,,153
2367,2021,253,7.01,Me,7,3,M,1.0,1.0,2.94,Sh,5.0,153
2368,2021,253,7.01,Me,7,4,S,0.0,0.0,,,,153
2369,2021,253,7.01,Me,7,5,B,,,,,,153
2370,2021,253,7.01,Me,7,6,B,,,,,,153
2371,2021,253,7.01,Me,7,7,B,,,,,,153
2372,2021,254,1.41,Sh,5,1,V,,,0.57,Sh,3.0,153
2373,2021,254,1.41,Sh,5,2,B,,,,,,153
2374,2021,254,1.41,Sh,5,3,V,,,0.94,Sh,4.0,153
2375,2021,254,1.41,Sh,5,4,V,,,5.71,Me,4.0,153
2376,2021,254,1.41,Sh,5,5,M,0.0,0.0,8.34,Me,5.0,153
2377,2021,255,4.18,Sh,3,1,B,,,,,,153
2378,2021,255,4.18,Sh,3,2,B,,,,,,153
2379,2021,255,4.18,Sh,3,3,V,,,4.11,Sh,3.0,153
2380,2021,256,2.31,Sh,3,1,M,0.0,0.0,2.32,Sh,3.0,153
2381,2021,256,2.31,Sh,3,2,B,,,,,,153
2382,2021,256,2.31,Sh,3,3,M,0.0,0.0,1.58,Sh,4.0,153
2383,2021,257,3.37,Sh,3,1,M,1.0,2.0,1.44,Sh,4.0,153
2384,2021,257,3.37,Sh,3,2,S,0.0,0.0,,,,153
2385,2021,257,3.37,Sh,3,3,M,1.0,2.0,1.3,Sh,3.0,153
2386,2021,258,3.31,Sh,5,1,M,,,,,,153
2387,2021,258,3.31,Sh,5,1,V,,,,,,153
2388,2021,258,3.31,Sh,5,1,V,,,2.18,Sh,7.0,153
2389,2021,258,3.31,Sh,5,2,M,,,,,,153
2390,2021,258,3.31,Sh,5,2,V,,,0.71,Sh,3.0,153
2391,2021,258,3.31,Sh,5,3,M,1.0,4.0,2.55,Sh,1.0,153
2392,2021,258,3.31,Sh,5,4,M,0.0,0.0,3.68,Sh,1.0,153
2393,2021,258,3.31,Sh,5,4,V,,,2.5,Sh,4.0,153
2394,2021,258,3.31,Sh,5,4,V,,,0.23,Sh,3.0,153
2395,2021,258,3.31,Sh,5,5,M,0.0,0.0,0.5,Sh,2.0,153
2396,2021,259,4.93,Sh,4,1,B,,,,,,153
2397,2021,259,4.93,Sh,4,2,V,,,3.17,Sh,2.0,153
2398,2021,259,4.93,Sh,4,2,M,1.0,1.0,1.23,Sh,3.0,153
2399,2021,259,4.93,Sh,4,3,B,,,,,,153
2400,2021,259,4.93,Sh,4,4,M,1.0,4.0,3.85,Sh,2.0,153
2401,2021,260,4.18,Sh,3,1,B,,,,,,153
2402,2021,260,4.18,Sh,3,2,S,0.0,0.0,,,,153
2403,2021,260,4.18,Sh,3,3,V,,,2.55,Sh,4.0,153
2404,2021,260,4.18,Sh,3,3,V,,,0.39,Sh,2.0,153
2405,2021,262,0.46,Sh,2,1,V,,,3.02,Sh,2.0,153
2406,2021,262,0.46,Sh,2,2,V,,,9.1,Me,9.0,153
2407,2021,262,0.46,Sh,2,2,V,,,2.08,Sh,3.0,153
2408,2021,263,0.29,Sh,1,1,B,,,,,,153
2409,2021,264,1.9,Sh,3,1,M,0.0,0.0,0.98,Sh,2.0,153
2410,2021,264,1.9,Sh,3,2,M,1.0,3.0,0.93,Sh,1.0,153
2411,2021,264,1.9,Sh,3,3,B,,,,,,153
2412,2021,265,3.43,Sh,5,1,M,0.0,0.0,0.31,Sh,1.0,153
2413,2021,265,3.43,Sh,5,2,B,,,,,,153
2414,2021,265,3.43,Sh,5,3,M,1.0,2.0,1.83,Sh,5.0,153
