bud_id,year,shoot_id,length_cm,cat,nodes,rank,fate,clusters,nuts,new_length_cm,new_cat,new_nodes,simulation_nb
211,2020,14,4.32,Sh,2,1,B,,,,,,967
212,2020,14,4.32,Sh,2,2,V,,,,,,967
213,2020,15,0.16,Sh,1,1,B,,,,,,967
214,2020,16,2.91,Sh,5,1,B,,,,,,967
215,2020,16,2.91,Sh,5,2,B,,,,,,967
216,2020,16,2.91,Sh,5,3,V,,,1.03,Sh,3.0,967
217,2020,16,2.91,Sh,5,4,V,,,2.25,Sh,2.0,967
218,2020,16,2.91,Sh,5,5,B,,,,,,967
219,2020,17,3.86,Sh,4,1,B,,,,,,967
220,2020,17,3.86,Sh,4,2,B,,,,,,967
221,2020,17,3.86,Sh,4,3,S,0.0,0.0,,,,967
222,2020,17,3.86,Sh,4,4,B,,,,,,967
223,2020,18,2.28,Sh,4,1,B,,,,,,967
224,2020,18,2.28,Sh,4,2,M,0.0,0.0,3.09,Sh,3.0,967
225,2020,18,2.28,Sh,4,2,M,1.0,3.0,0.73,Sh,2.0,967
226,2020,18,2.28,Sh,4,3,M,0.0,0.0,4.45,Sh,5.0,967
227,2020,18,2.28,Sh,4,3,V,,,5.22,Me,2.0,967
228,2020,18,2.28,Sh,4,4,M,1.0,5.0,4.96,Sh,3.0,967
229,2020,19,11.09,Me,6,1,V,,,,,,967
230,2020,19,11.09,Me,6,2,V,,,,,,967
231,2020,19,11.09,Me,6,2,M,0.0,0.0,0.96,Sh,2.0,967
232,2020,19,11.09,Me,6,3,V,,,3.74,Sh,3.0,967
233,2020,19,11.09,Me,6,3,V,,,4.93,Sh,5.0,967
234,2020,19,11.09,Me,6,4,V,,,5.76,Me,5.0,967
235,2020,19,11.09,Me,6,5,V,,,,,,967
236,2020,19,11.09,Me,6,5,M,1.0,3.0,0.79,Sh,2.0,967
237,2020,19,11.09,Me,6,6,V,,,1.83,Sh,4.0,967
238,2020,20,7.39,Me,8,1,B,,,,,,967
239,2020,20,7.39,Me,8,2,B,,,,,,967
240,2020,20,7.39,Me,8,3,V,,,1.35,Sh,1.0,967
241,2020,20,7.39,Me,8,4,V,,,0.8,Sh,3.0,967
242,2020,20,7.39,Me,8,5,M,0.0,0.0,2.41,Sh,3.0,967
243,2020,20,7.39,Me,8,6,M,,,,,,967
244,2020,20,7.39,Me,8,7,M,0.0,0.0,5.54,Me,6.0,967
245,2020,20,7.39,Me,8,8,S,0.0,0.0,,,,967
246,2020,21,12.16,Me,9,1,V,,,,,,967
247,2020,21,12.16,Me,9,2,V,,,3.16,Sh,3.0,967
248,2020,21,12.16,Me,9,2,V,,,,,,967
249,2020,21,12.16,Me,9,3,M,,,,,,967
250,2020,21,12.16,Me,9,3,V,,,3.9,Sh,5.0,967
251,2020,21,12.16,Me,9,3,V,,,1.21,Sh,3.0,967
252,2020,21,12.16,Me,9,4,S,0.0,0.0,,,,967
253,2020,21,12.16,Me,9,5,M,1.0,1.0,3.45,Sh,2.0,967
254,2020,21,12.16,Me,9,6,M,1.0,5.0,3.43,Sh,7.0,967
255,2020,21,12.16,Me,9,7,S,0.0,0.0,,,,967
256,2020,21,12.16,Me,9,8,M,0.0,0.0,5.18,Me,3.0,967
257,2020,21,12.16,Me,9,8,M,0.0,0.0,8.97,Me,5.0,967
258,2020,21,12.16,Me,9,9,M,1.0,5.0,6.78,Me,3.0,967
259,2020,22,7.48,Me,4,1,B,,,,,,967
260,2020,22,7.48,Me,4,2,M,0.0,0.0,2.54,Sh,2.0,967
261,2020,22,7.48,Me,4,3,B,,,,,,967
262,2020,22,7.48,Me,4,4,V,,,3.97,Sh,2.0,967
263,2020,23,15.04,Me,9,1,V,,,1.75,Sh,2.0,967
264,2020,23,15.04,Me,9,2,M,,,,,,967
265,2020,23,15.04,Me,9,3,V,,,2.24,Sh,2.0,967
266,2020,23,15.04,Me,9,3,V,,,5.44,Me,4.0,967
267,2020,23,15.04,Me,9,4,V,,,2.6,Sh,2.0,967
268,2020,23,15.04,Me,9,5,M,1.0,6.0,1.56,Sh,3.0,967
269,2020,23,15.04,Me,9,5,V,,,7.12,Me,5.0,967
270,2020,23,15.04,Me,9,6,S,0.0,0.0,,,,967
271,2020,23,15.04,Me,9,7,M,1.0,2.0,5.6,Me,4.0,967
272,2020,23,15.04,Me,9,8,S,0.0,0.0,,,,967
273,2020,23,15.04,Me,9,9,V,,,9.02,Me,9.0,967
274,2020,24,12.28,Me,6,1,M,,,,,,967
275,2020,24,12.28,Me,6,2,S,0.0,0.0,,,,967
276,2020,24,12.28,Me,6,3,S,0.0,0.0,,,,967
277,2020,24,12.28,Me,6,4,V,,,3.2,Sh,4.0,967
278,2020,24,12.28,Me,6,4,V,,,3.93,Sh,6.0,967
279,2020,24,12.28,Me,6,4,V,,,4.5,Sh,4.0,967
280,2020,24,12.28,Me,6,4,V,,,5.63,Me,4.0,967
281,2020,24,12.28,Me,6,4,M,0.0,0.0,9.87,Me,10.0,967
282,2020,24,12.28,Me,6,5,V,,,,,,967
283,2020,24,12.28,Me,6,6,M,0.0,0.0,7.65,Me,7.0,967
284,2020,24,12.28,Me,6,6,M,0.0,0.0,8.49,Me,7.0,967
285,2020,25,33.12,Lo,14,1,M,1.0,1.0,4.53,Sh,2.0,967
286,2020,25,33.12,Lo,14,2,V,,,3.36,Sh,6.0,967
287,2020,25,33.12,Lo,14,2,M,,,,,,967
288,2020,25,33.12,Lo,14,3,M,0.0,0.0,2.89,Sh,1.0,967
289,2020,25,33.12,Lo,14,4,V,,,3.62,Sh,1.0,967
290,2020,25,33.12,Lo,14,4,M,0.0,0.0,2.06,Sh,1.0,967
291,2020,25,33.12,Lo,14,5,S,0.0,0.0,,,,967
292,2020,25,33.12,Lo,14,6,V,,,9.18,Me,9.0,967
293,2020,25,33.12,Lo,14,7,S,0.0,0.0,,,,967
294,2020,25,33.12,Lo,14,8,S,0.0,0.0,,,,967
295,2020,25,33.12,Lo,14,9,M,1.0,4.0,3.02,Sh,1.0,967
296,2020,25,33.12,Lo,14,9,M,0.0,0.0,0.76,Sh,1.0,967
297,2020,25,33.12,Lo,14,10,V,,,7.24,Me,4.0,967
298,2020,25,33.12,Lo,14,11,M,0.0,0.0,4.99,Sh,5.0,967
299,2020,25,33.12,Lo,14,12,M,1.0,1.0,0.03,Sh,1.0,967
300,2020,25,33.12,Lo,14,13,V,,,4.92,Sh,3.0,967
301,2020,25,33.12,Lo,14,14,M,1.0,3.0,9.58,Me,8.0,967
302,2020,25,33.12,Lo,14,14,V,,,8.79,Me,9.0,967
303,2020,26,39.81,Lo,13,1,B,,,,,,967
304,2020,26,39.81,Lo,13,2,V,,,,,,967
305,2020,26,39.81,Lo,13,3,S,0.0,0.0,,,,967
306,2020,26,39.81,Lo,13,4,V,,,7.03,Me,3.0,967
307,2020,26,39.81,Lo,13,5,M,0.0,0.0,5.18,Me,6.0,967
308,2020,26,39.81,Lo,13,5,M,,,,,,967
309,2020,26,39.81,Lo,13,6,V,,,2.86,Sh,3.0,967
310,2020,26,39.81,Lo,13,7,M,0.0,0.0,5.67,Me,1.0,967
311,2020,26,39.81,Lo,13,8,M,,,,,,967
312,2020,26,39.81,Lo,13,9,V,,,6.78,Me,8.0,967
313,2020,26,39.81,Lo,13,9,M,0.0,0.0,5.42,Me,6.0,967
314,2020,26,39.81,Lo,13,10,S,0.0,0.0,,,,967
315,2020,26,39.81,Lo,13,11,V,,,9.68,Me,6.0,967
316,2020,26,39.81,Lo,13,12,M,0.0,0.0,5.03,Me,6.0,967
317,2020,26,39.81,Lo,13,12,M,1.0,6.0,3.01,Sh,2.0,967
318,2020,26,39.81,Lo,13,12,M,1.0,4.0,8.83,Me,4.0,967
319,2020,26,39.81,Lo,13,12,M,0.0,0.0,3.19,Sh,3.0,967
320,2020,26,39.81,Lo,13,13,V,,,8.29,Me,5.0,967
321,2020,27,28.27,Lo,11,1,M,,,,,,967
322,2020,27,28.27,Lo,11,1,V,,,,,,967
323,2020,27,28.27,Lo,11,2,B,,,,,,967
324,2020,27,28.27,Lo,11,3,V,,,0.82,Sh,3.0,967
325,2020,27,28.27,Lo,11,4,S,0.0,0.0,,,,967
326,2020,27,28.27,Lo,11,5,S,0.0,0.0,,,,967
327,2020,27,28.27,Lo,11,6,S,0.0,0.0,,,,967
328,2020,27,28.27,Lo,11,7,M,0.0,0.0,4.46,Sh,4.0,967
329,2020,27,28.27,Lo,11,8,V,,,6.1,Me,6.0,967
330,2020,27,28.27,Lo,11,8,M,1.0,1.0,8.63,Me,6.0,967
331,2020,27,28.27,Lo,11,9,M,0.0,0.0,2.29,Sh,2.0,967
332,2020,27,28.27,Lo,11,10,M,0.0,0.0,5.19,Me,5.0,967
333,2020,27,28.27,Lo,11,11,M,0.0,0.0,4.36,Sh,2.0,967
334,2020,28,42.61,VLo,14,1,B,,,,,,967
335,2020,28,42.61,VLo,14,2,V,,,,,,967
336,2020,28,42.61,VLo,14,3,B,,,,,,967
337,2020,28,42.61,VLo,14,4,V,,,,,,967
338,2020,28,42.61,VLo,14,5,V,,,4.03,Sh,2.0,967
339,2020,28,42.61,VLo,14,6,S,0.0,0.0,,,,967
340,2020,28,42.61,VLo,14,7,S,0.0,0.0,,,,967
341,2020,28,42.61,VLo,14,8,M,0.0,0.0,2.57,Sh,2.0,967
342,2020,28,42.61,VLo,14,8,M,1.0,4.0,6.36,Me,5.0,967
343,2020,28,42.61,VLo,14,9,M,1.0,2.0,5.78,Me,4.0,967
344,2020,28,42.61,VLo,14,9,M,1.0,6.0,3.69,Sh,4.0,967
345,2020,28,42.61,VLo,14,10,M,1.0,2.0,5.2,Me,4.0,967
346,2020,28,42.61,VLo,14,10,M,0.0,0.0,9.04,Me,4.0,967
347,2020,28,42.61,VLo,14,11,S,0.0,0.0,,,,967
348,2020,28,42.61,VLo,14,12,M,0.0,0.0,8.58,Me,5.0,967
349,2020,28,42.61,VLo,14,12,M,0.0,0.0,8.17,Me,7.0,967
350,2020,28,42.61,VLo,14,12,M,1.0,5.0,6.43,Me,5.0,967
351,2020,28,42.61,VLo,14,13,V,,,3.57,Sh,5.0,967
352,2020,28,42.61,VLo,14,13,M,0.0,0.0,3.17,Sh,4.0,967
353,2020,28,42.61,VLo,14,14,V,,,6.78,Me,6.0,967
354,2020,29,39.4,Lo,14,1,B,,,,,,967
355,2020,29,39.4,Lo,14,2,M,0.0,0.0,2.78,Sh,1.0,967
356,2020,29,39.4,Lo,14,3,M,1.0,3.0,0.46,Sh,1.0,967
357,2020,29,39.4,Lo,14,4,M,1.0,1.0,4.26,Sh,5.0,967
358,2020,29,39.4,Lo,14,5,V,,,9.01,Me,5.0,967
359,2020,29,39.4,Lo,14,6,S,0.0,0.0,,,,967
360,2020,29,39.4,Lo,14,7,M,0.0,0.0,0.16,Sh,1.0,967
361,2020,29,39.4,Lo,14,8,M,,,,,,967
362,2020,29,39.4,Lo,14,8,V,,,,,,967
363,2020,29,39.4,Lo,14,9,S,0.0,0.0,,,,967
364,2020,29,39.4,Lo,14,10,M,0.0,0.0,4.49,Sh,5.0,967
365,2020,29,39.4,Lo,14,10,V,,,3.49,Sh,2.0,967
366,2020,29,39.4,Lo,14,10,M,0.0,0.0,3.41,Sh,6.0,967
367,2020,29,39.4,Lo,14,10,M,0.0,0.0,4.05,Sh,2.0,967
368,2020,29,39.4,Lo,14,11,M,1.0,2.0,1.24,Sh,1.0,967
369,2020,29,39.4,Lo,14,12,V,,,5.48,Me,6.0,967
370,2020,29,39.4,Lo,14,13,V,,,5.12,Me,6.0,967
371,2020,29,39.4,Lo,14,14,S,0.0,0.0,,,,967
372,2020,30,57.39,VLo,17,1,V,,,0.36,Sh,4.0,967
373,2020,30,57.39,VLo,17,2,V,,,,,,967
374,2020,30,57.39,VLo,17,3,V,,,4.4,Sh,8.0,967
375,2020,30,57.39,VLo,17,4,M,0.0,0.0,4.93,Sh,3.0,967
376,2020,30,57.39,VLo,17,5,B,,,,,,967
377,2020,30,57.39,VLo,17,6,V,,,,,,967
378,2020,30,57.39,VLo,17,6,V,,,,,,967
379,2020,30,57.39,VLo,17,7,S,0.0,0.0,,,,967
380,2020,30,57.39,VLo,17,8,M,0.0,0.0,8.22,Me,7.0,967
381,2020,30,57.39,VLo,17,9,S,0.0,0.0,,,,967
382,2020,30,57.39,VLo,17,10,S,0.0,0.0,,,,967
383,2020,30,57.39,VLo,17,11,S,0.0,0.0,,,,967
384,2020,30,57.39,VLo,17,12,M,0.0,0.0,6.73,Me,7.0,967
385,2020,30,57.39,VLo,17,13,M,1.0,3.0,4.49,Sh,6.0,967
386,2020,30,57.39,VLo,17,13,M,0.0,0.0,7.26,Me,5.0,967
387,2020,30,57.39,VLo,17,14,S,0.0,0.0,,,,967
388,2020,30,57.39,VLo,17,15,M,0.0,0.0,3.8,Sh,6.0,967
389,2020,30,57.39,VLo,17,16,M,,,,,,967
390,2020,30,57.39,VLo,17,16,M,0.0,0.0,5.09,Me,7.0,967
391,2020,30,57.39,VLo,17,17,M,0.0,0.0,9.38,Me,5.0,967
392,2020,34,10.9,Me,7,1,V,,,,,,967
393,2020,34,10.9,Me,7,2,B,,,,,,967
394,2020,34,10.9,Me,7,3,V,,,5.12,Me,2.0,967
395,2020,34,10.9,Me,7,3,V,,,1.34,Sh,2.0,967
396,2020,34,10.9,Me,7,4,M,0.0,0.0,2.69,Sh,5.0,967
397,2020,34,10.9,Me,7,4,M,1.0,5.0,2.69,Sh,3.0,967
398,2020,34,10.9,Me,7,5,V,,,0.83,Sh,1.0,967
399,2020,34,10.9,Me,7,5,V,,,3.75,Sh,1.0,967
400,2020,34,10.9,Me,7,6,B,,,,,,967
401,2020,34,10.9,Me,7,7,M,1.0,3.0,2.47,Sh,1.0,967
402,2020,35,0.98,Sh,1,1,B,,,,,,967
403,2020,36,0.09,Sh,2,1,S,0.0,0.0,,,,967
404,2020,36,0.09,Sh,2,2,M,0.0,0.0,5.25,Me,7.0,967
405,2020,37,0.1,Sh,3,1,B,,,,,,967
406,2020,37,0.1,Sh,3,2,B,,,,,,967
