bud_id,year,shoot_id,length_cm,cat,nodes,rank,fate,clusters,nuts,new_length_cm,new_cat,new_nodes,simulation_nb
211,2020,14,0.28,Sh,1,1,B,,,,,,725
212,2020,15,8.93,Me,6,1,V,,,0.61,Sh,5.0,725
213,2020,15,8.93,Me,6,2,B,,,,,,725
214,2020,15,8.93,Me,6,3,S,0.0,0.0,,,,725
215,2020,15,8.93,Me,6,4,M,1.0,3.0,2.25,Sh,3.0,725
216,2020,15,8.93,Me,6,5,V,,,6.34,Me,5.0,725
217,2020,15,8.93,Me,6,6,V,,,8.31,Me,7.0,725
218,2020,16,13.68,Me,8,1,M,0.0,0.0,0.02,Sh,1.0,725
219,2020,16,13.68,Me,8,2,S,0.0,0.0,,,,725
220,2020,16,13.68,Me,8,3,M,,,,,,725
221,2020,16,13.68,Me,8,4,V,,,,,,725
222,2020,16,13.68,Me,8,5,S,0.0,0.0,,,,725
223,2020,16,13.68,Me,8,6,M,0.0,0.0,9.3,Me,6.0,725
224,2020,16,13.68,Me,8,6,M,0.0,0.0,0.81,Sh,3.0,725
225,2020,16,13.68,Me,8,6,V,,,,,,725
226,2020,16,13.68,Me,8,7,S,0.0,0.0,,,,725
227,2020,16,13.68,Me,8,8,S,0.0,0.0,,,,725
228,2020,17,0.03,Sh,4,1,B,,,,,,725
229,2020,17,0.03,Sh,4,2,S,0.0,0.0,,,,725
230,2020,17,0.03,Sh,4,3,B,,,,,,725
231,2020,17,0.03,Sh,4,4,M,1.0,3.0,9.74,Me,4.0,725
232,2020,18,6.05,Me,7,1,B,,,,,,725
233,2020,18,6.05,Me,7,2,M,1.0,2.0,5.04,Me,7.0,725
234,2020,18,6.05,Me,7,2,V,,,,,,725
235,2020,18,6.05,Me,7,3,M,1.0,1.0,2.66,Sh,1.0,725
236,2020,18,6.05,Me,7,4,S,0.0,0.0,,,,725
237,2020,18,6.05,Me,7,5,V,,,1.26,Sh,2.0,725
238,2020,18,6.05,Me,7,6,M,0.0,0.0,2.86,Sh,2.0,725
239,2020,18,6.05,Me,7,7,M,1.0,1.0,6.42,Me,7.0,725
240,2020,18,6.05,Me,7,7,M,0.0,0.0,4.39,Sh,4.0,725
241,2020,19,10.1,Me,7,1,B,,,,,,725
242,2020,19,10.1,Me,7,2,V,,,2.92,Sh,4.0,725
243,2020,19,10.1,Me,7,3,B,,,,,,725
244,2020,19,10.1,Me,7,4,S,0.0,0.0,,,,725
245,2020,19,10.1,Me,7,5,V,,,5.45,Me,3.0,725
246,2020,19,10.1,Me,7,6,M,1.0,2.0,0.27,Sh,1.0,725
247,2020,19,10.1,Me,7,6,M,0.0,0.0,1.11,Sh,1.0,725
248,2020,19,10.1,Me,7,6,M,0.0,0.0,6.85,Me,3.0,725
249,2020,19,10.1,Me,7,7,M,0.0,0.0,4.78,Sh,5.0,725
250,2020,19,10.1,Me,7,7,M,0.0,0.0,2.21,Sh,4.0,725
251,2020,20,24.49,Lo,10,1,M,1.0,1.0,1.09,Sh,2.0,725
252,2020,20,24.49,Lo,10,1,M,0.0,0.0,2.59,Sh,3.0,725
253,2020,20,24.49,Lo,10,2,B,,,,,,725
254,2020,20,24.49,Lo,10,3,B,,,,,,725
255,2020,20,24.49,Lo,10,4,S,0.0,0.0,,,,725
256,2020,20,24.49,Lo,10,5,S,0.0,0.0,,,,725
257,2020,20,24.49,Lo,10,6,V,,,7.07,Me,5.0,725
258,2020,20,24.49,Lo,10,7,S,0.0,0.0,,,,725
259,2020,20,24.49,Lo,10,8,M,,,,,,725
260,2020,20,24.49,Lo,10,9,M,0.0,0.0,2.7,Sh,4.0,725
261,2020,20,24.49,Lo,10,10,M,1.0,8.0,3.81,Sh,4.0,725
262,2020,21,4.56,Sh,3,1,B,,,,,,725
263,2020,21,4.56,Sh,3,2,M,0.0,0.0,2.61,Sh,2.0,725
264,2020,21,4.56,Sh,3,3,S,0.0,0.0,,,,725
265,2020,22,6.7,Me,3,1,M,0.0,0.0,0.02,Sh,1.0,725
266,2020,22,6.7,Me,3,2,B,,,,,,725
267,2020,22,6.7,Me,3,3,B,,,,,,725
268,2020,23,17.96,Me,9,1,M,0.0,0.0,1.16,Sh,1.0,725
269,2020,23,17.96,Me,9,2,M,1.0,2.0,1.96,Sh,1.0,725
270,2020,23,17.96,Me,9,3,M,0.0,0.0,7.56,Me,6.0,725
271,2020,23,17.96,Me,9,3,V,,,3.94,Sh,4.0,725
272,2020,23,17.96,Me,9,4,B,,,,,,725
273,2020,23,17.96,Me,9,5,S,0.0,0.0,,,,725
274,2020,23,17.96,Me,9,6,S,0.0,0.0,,,,725
275,2020,23,17.96,Me,9,7,M,0.0,0.0,3.77,Sh,2.0,725
276,2020,23,17.96,Me,9,8,V,,,3.59,Sh,5.0,725
277,2020,23,17.96,Me,9,9,M,1.0,3.0,11.24,Me,9.0,725
278,2020,24,16.24,Me,9,1,B,,,,,,725
279,2020,24,16.24,Me,9,2,S,0.0,0.0,,,,725
280,2020,24,16.24,Me,9,3,V,,,,,,725
281,2020,24,16.24,Me,9,4,M,1.0,3.0,0.42,Sh,1.0,725
282,2020,24,16.24,Me,9,5,B,,,,,,725
283,2020,24,16.24,Me,9,6,M,0.0,0.0,7.2,Me,7.0,725
284,2020,24,16.24,Me,9,6,M,0.0,0.0,8.34,Me,2.0,725
285,2020,24,16.24,Me,9,7,M,0.0,0.0,5.46,Me,5.0,725
286,2020,24,16.24,Me,9,7,V,,,6.6,Me,9.0,725
287,2020,24,16.24,Me,9,7,V,,,6.02,Me,10.0,725
288,2020,24,16.24,Me,9,8,M,0.0,0.0,8.2,Me,5.0,725
289,2020,24,16.24,Me,9,9,S,0.0,0.0,,,,725
290,2020,25,14.7,Me,6,1,M,1.0,1.0,3.61,Sh,5.0,725
291,2020,25,14.7,Me,6,2,V,,,1.71,Sh,1.0,725
292,2020,25,14.7,Me,6,3,V,,,2.6,Sh,1.0,725
293,2020,25,14.7,Me,6,4,S,0.0,0.0,,,,725
294,2020,25,14.7,Me,6,5,V,,,1.1,Sh,1.0,725
295,2020,25,14.7,Me,6,6,B,,,,,,725
296,2020,26,33.55,Lo,16,1,M,0.0,0.0,0.54,Sh,2.0,725
297,2020,26,33.55,Lo,16,2,V,,,,,,725
298,2020,26,33.55,Lo,16,3,V,,,3.89,Sh,1.0,725
299,2020,26,33.55,Lo,16,4,M,,,,,,725
300,2020,26,33.55,Lo,16,4,V,,,4.6,Sh,4.0,725
301,2020,26,33.55,Lo,16,4,M,0.0,0.0,2.77,Sh,3.0,725
302,2020,26,33.55,Lo,16,5,V,,,5.48,Me,5.0,725
303,2020,26,33.55,Lo,16,6,M,1.0,2.0,2.76,Sh,3.0,725
304,2020,26,33.55,Lo,16,7,S,0.0,0.0,,,,725
305,2020,26,33.55,Lo,16,8,M,1.0,3.0,3.33,Sh,5.0,725
306,2020,26,33.55,Lo,16,8,V,,,6.93,Me,7.0,725
307,2020,26,33.55,Lo,16,9,S,0.0,0.0,,,,725
308,2020,26,33.55,Lo,16,10,V,,,5.15,Me,6.0,725
309,2020,26,33.55,Lo,16,10,M,0.0,0.0,4.11,Sh,6.0,725
310,2020,26,33.55,Lo,16,11,M,1.0,2.0,4.83,Sh,8.0,725
311,2020,26,33.55,Lo,16,12,M,1.0,1.0,5.7,Me,5.0,725
312,2020,26,33.55,Lo,16,12,M,0.0,0.0,3.17,Sh,4.0,725
