bud_id,year,shoot_id,length_cm,cat,nodes,rank,fate,clusters,nuts,new_length_cm,new_cat,new_nodes,simulation_nb
201,2020,14,3.87,Sh,4,1,M,0.0,0.0,0.77,Sh,6.0,966
202,2020,14,3.87,Sh,4,2,V,,,,,,966
203,2020,14,3.87,Sh,4,2,V,,,2.85,Sh,4.0,966
204,2020,14,3.87,Sh,4,3,V,,,4.72,Sh,2.0,966
205,2020,14,3.87,Sh,4,4,B,,,,,,966
206,2020,15,9.16,Me,6,1,B,,,,,,966
207,2020,15,9.16,Me,6,2,V,,,3.38,Sh,5.0,966
208,2020,15,9.16,Me,6,2,V,,,1.32,Sh,4.0,966
209,2020,15,9.16,Me,6,3,B,,,,,,966
210,2020,15,9.16,Me,6,4,S,0.0,0.0,,,,966
211,2020,15,9.16,Me,6,5,M,1.0,1.0,2.46,Sh,2.0,966
212,2020,15,9.16,Me,6,6,V,,,2.67,Sh,7.0,966
213,2020,15,9.16,Me,6,6,V,,,10.01,Me,7.0,966
214,2020,15,9.16,Me,6,6,M,0.0,0.0,5.95,Me,7.0,966
215,2020,16,9.94,Me,4,1,S,0.0,0.0,,,,966
216,2020,16,9.94,Me,4,2,V,,,1.37,Sh,2.0,966
217,2020,16,9.94,Me,4,3,S,0.0,0.0,,,,966
218,2020,16,9.94,Me,4,4,M,1.0,2.0,7.19,Me,7.0,966
219,2020,17,0.8,Sh,1,1,B,,,,,,966
220,2020,18,3.73,Sh,5,1,B,,,,,,966
221,2020,18,3.73,Sh,5,2,M,0.0,0.0,3.16,Sh,3.0,966
222,2020,18,3.73,Sh,5,2,M,0.0,0.0,1.34,Sh,2.0,966
223,2020,18,3.73,Sh,5,2,V,,,0.26,Sh,1.0,966
224,2020,18,3.73,Sh,5,3,S,0.0,0.0,,,,966
225,2020,18,3.73,Sh,5,4,S,0.0,0.0,,,,966
226,2020,18,3.73,Sh,5,5,S,0.0,0.0,,,,966
227,2020,19,5.09,Me,2,1,B,,,,,,966
228,2020,19,5.09,Me,2,2,V,,,1.82,Sh,1.0,966
229,2020,20,3.62,Sh,3,1,B,,,,,,966
230,2020,20,3.62,Sh,3,2,M,1.0,2.0,0.38,Sh,3.0,966
231,2020,20,3.62,Sh,3,3,M,1.0,2.0,0.34,Sh,3.0,966
232,2020,21,6.69,Me,8,1,M,0.0,0.0,0.09,Sh,1.0,966
233,2020,21,6.69,Me,8,2,B,,,,,,966
234,2020,21,6.69,Me,8,3,M,,,,,,966
235,2020,21,6.69,Me,8,3,V,,,2.69,Sh,5.0,966
236,2020,21,6.69,Me,8,4,V,,,1.11,Sh,1.0,966
237,2020,21,6.69,Me,8,5,S,0.0,0.0,,,,966
238,2020,21,6.69,Me,8,6,M,1.0,1.0,5.51,Me,5.0,966
239,2020,21,6.69,Me,8,7,M,1.0,4.0,1.22,Sh,1.0,966
240,2020,21,6.69,Me,8,8,M,,,,,,966
241,2020,22,11.4,Me,6,1,V,,,5.68,Me,3.0,966
242,2020,22,11.4,Me,6,2,S,0.0,0.0,,,,966
243,2020,22,11.4,Me,6,3,S,0.0,0.0,,,,966
244,2020,22,11.4,Me,6,4,V,,,4.3,Sh,2.0,966
245,2020,22,11.4,Me,6,5,M,1.0,4.0,2.18,Sh,2.0,966
246,2020,22,11.4,Me,6,6,V,,,3.12,Sh,2.0,966
247,2020,23,14.71,Me,7,1,B,,,,,,966
248,2020,23,14.71,Me,7,2,S,0.0,0.0,,,,966
249,2020,23,14.71,Me,7,3,V,,,0.43,Sh,3.0,966
250,2020,23,14.71,Me,7,4,S,0.0,0.0,,,,966
251,2020,23,14.71,Me,7,5,M,0.0,0.0,4.78,Sh,5.0,966
252,2020,23,14.71,Me,7,6,M,,,,,,966
253,2020,23,14.71,Me,7,7,M,0.0,0.0,7.25,Me,4.0,966
254,2020,24,34.09,Lo,11,1,B,,,,,,966
255,2020,24,34.09,Lo,11,2,V,,,1.51,Sh,1.0,966
256,2020,24,34.09,Lo,11,2,V,,,,,,966
