bud_id,year,shoot_id,length_cm,cat,nodes,rank,fate,clusters,nuts,new_length_cm,new_cat,new_nodes,simulation_nb
2223,2021,223,2.61,Sh,4,1,B,,,,,,560
2224,2021,223,2.61,Sh,4,2,M,0.0,0.0,4.34,Sh,1.0,560
2225,2021,223,2.61,Sh,4,3,M,1.0,4.0,5.6,Me,4.0,560
2226,2021,223,2.61,Sh,4,4,B,,,,,,560
2227,2021,223,0.49,Sh,1,1,B,,,,,,560
2228,2021,224,0.55,Sh,2,1,S,0.0,0.0,,,,560
2229,2021,224,0.55,Sh,2,2,B,,,,,,560
2230,2021,225,1.17,Sh,1,1,S,0.0,0.0,,,,560
2231,2021,225,1.68,Sh,4,1,B,,,,,,560
2232,2021,225,1.68,Sh,4,2,B,,,,,,560
2233,2021,225,1.68,Sh,4,3,B,,,,,,560
2234,2021,225,1.68,Sh,4,4,M,0.0,0.0,5.27,Me,6.0,560
2235,2021,225,1.68,Sh,4,4,M,0.0,0.0,5.93,Me,5.0,560
2236,2021,227,0.64,Sh,2,1,V,,,0.82,Sh,2.0,560
2237,2021,227,0.64,Sh,2,2,V,,,7.4,Me,5.0,560
2238,2021,227,0.64,Sh,2,2,M,0.0,0.0,4.74,Sh,5.0,560
2239,2021,228,0.6,Sh,1,1,M,0.0,0.0,3.26,Sh,2.0,560
2240,2021,228,0.6,Sh,1,1,M,1.0,3.0,4.45,Sh,1.0,560
2241,2021,229,5.12,Me,5,1,M,0.0,0.0,1.56,Sh,3.0,560
2242,2021,229,5.12,Me,5,1,M,0.0,0.0,2.88,Sh,5.0,560
2243,2021,229,5.12,Me,5,1,V,,,1.88,Sh,3.0,560
2244,2021,229,5.12,Me,5,2,M,1.0,2.0,1.65,Sh,1.0,560
2245,2021,229,5.12,Me,5,2,V,,,2.35,Sh,3.0,560
2246,2021,229,5.12,Me,5,3,S,0.0,0.0,,,,560
2247,2021,229,5.12,Me,5,4,V,,,9.02,Me,8.0,560
2248,2021,229,5.12,Me,5,5,V,,,7.82,Me,6.0,560
2249,2021,229,5.12,Me,5,5,M,0.0,0.0,4.72,Sh,4.0,560
2250,2021,229,5.12,Me,5,5,V,,,6.08,Me,3.0,560
2251,2021,229,5.12,Me,5,5,M,0.0,0.0,3.75,Sh,5.0,560
2252,2021,231,3.52,Sh,3,1,S,0.0,0.0,,,,560
2253,2021,231,3.52,Sh,3,2,S,0.0,0.0,,,,560
2254,2021,231,3.52,Sh,3,3,B,,,,,,560
2255,2021,232,4.19,Sh,6,1,M,0.0,0.0,0.33,Sh,1.0,560
2256,2021,232,4.19,Sh,6,2,B,,,,,,560
2257,2021,232,4.19,Sh,6,3,S,0.0,0.0,,,,560
2258,2021,232,4.19,Sh,6,4,B,,,,,,560
2259,2021,232,4.19,Sh,6,5,M,,,,,,560
2260,2021,232,4.19,Sh,6,5,M,1.0,1.0,1.57,Sh,2.0,560
2261,2021,232,4.19,Sh,6,5,M,0.0,0.0,8.65,Me,5.0,560
2262,2021,232,4.19,Sh,6,6,V,,,8.48,Me,4.0,560
2263,2021,233,5.93,Me,6,1,B,,,,,,560
2264,2021,233,5.93,Me,6,2,S,0.0,0.0,,,,560
2265,2021,233,5.93,Me,6,3,S,0.0,0.0,,,,560
2266,2021,233,5.93,Me,6,4,M,1.0,3.0,1.26,Sh,2.0,560
2267,2021,233,5.93,Me,6,4,V,,,4.02,Sh,1.0,560
2268,2021,233,5.93,Me,6,5,M,0.0,0.0,4.19,Sh,5.0,560
2269,2021,233,5.93,Me,6,6,M,1.0,4.0,0.76,Sh,4.0,560
2270,2021,235,0.63,Sh,2,1,B,,,,,,560
2271,2021,235,0.63,Sh,2,2,B,,,,,,560
2272,2021,236,1.4,Sh,2,1,S,0.0,0.0,,,,560
2273,2021,236,1.4,Sh,2,2,V,,,1.5,Sh,3.0,560
2274,2021,238,9.99,Me,6,1,B,,,,,,560
2275,2021,238,9.99,Me,6,2,S,0.0,0.0,,,,560
2276,2021,238,9.99,Me,6,3,V,,,,,,560
2277,2021,238,9.99,Me,6,4,V,,,0.43,Sh,1.0,560
2278,2021,238,9.99,Me,6,4,M,0.0,0.0,7.64,Me,6.0,560
2279,2021,238,9.99,Me,6,4,M,,,,,,560
2280,2021,238,9.99,Me,6,5,M,0.0,0.0,4.52,Sh,1.0,560
2281,2021,238,9.99,Me,6,5,M,,,,,,560
2282,2021,238,9.99,Me,6,6,V,,,6.83,Me,6.0,560
2283,2021,239,2.71,Sh,2,1,V,,,0.54,Sh,2.0,560
2284,2021,239,2.71,Sh,2,2,V,,,,,,560
2285,2021,239,2.71,Sh,2,2,V,,,1.14,Sh,4.0,560
2286,2021,239,2.71,Sh,2,2,V,,,5.1,Me,5.0,560
2287,2021,242,2.54,Sh,1,1,V,,,10.05,Me,6.0,560
2288,2021,242,2.54,Sh,1,1,V,,,2.71,Sh,3.0,560
2289,2021,243,1.79,Sh,1,1,V,,,8.07,Me,4.0,560
2290,2021,244,4.9,Sh,1,1,S,0.0,0.0,,,,560
2291,2021,245,1.72,Sh,5,1,M,0.0,0.0,5.17,Me,4.0,560
2292,2021,245,1.72,Sh,5,1,M,,,,,,560
2293,2021,245,1.72,Sh,5,2,V,,,2.78,Sh,1.0,560
2294,2021,245,1.72,Sh,5,3,S,0.0,0.0,,,,560
2295,2021,245,1.72,Sh,5,4,V,,,4.59,Sh,2.0,560
2296,2021,245,1.72,Sh,5,4,M,,,,,,560
2297,2021,245,1.72,Sh,5,5,V,,,3.63,Sh,5.0,560
2298,2021,246,10.22,Me,9,1,M,1.0,1.0,5.31,Me,6.0,560
2299,2021,246,10.22,Me,9,2,V,,,,,,560
2300,2021,246,10.22,Me,9,3,M,0.0,0.0,4.03,Sh,2.0,560
2301,2021,246,10.22,Me,9,3,V,,,2.06,Sh,3.0,560
2302,2021,246,10.22,Me,9,4,M,,,,,,560
2303,2021,246,10.22,Me,9,5,S,0.0,0.0,,,,560
2304,2021,246,10.22,Me,9,6,S,0.0,0.0,,,,560
2305,2021,246,10.22,Me,9,7,M,,,,,,560
2306,2021,246,10.22,Me,9,8,V,,,2.75,Sh,1.0,560
2307,2021,246,10.22,Me,9,9,M,0.0,0.0,1.35,Sh,3.0,560
2308,2021,248,0.12,Sh,1,1,V,,,1.96,Sh,4.0,560
2309,2021,249,5.34,Me,4,1,B,,,,,,560
2310,2021,249,5.34,Me,4,2,V,,,2.78,Sh,2.0,560
2311,2021,249,5.34,Me,4,3,S,0.0,0.0,,,,560
2312,2021,249,5.34,Me,4,4,M,0.0,0.0,5.09,Me,1.0,560
2313,2021,250,6.16,Me,3,1,B,,,,,,560
2314,2021,250,6.16,Me,3,2,S,0.0,0.0,,,,560
2315,2021,250,6.16,Me,3,3,V,,,3.45,Sh,4.0,560
2316,2021,250,6.16,Me,3,3,V,,,5.63,Me,2.0,560
2317,2021,251,0.74,Sh,2,1,B,,,,,,560
