bud_id,year,shoot_id,length_cm,cat,nodes,rank,fate,clusters,nuts,new_length_cm,new_cat,new_nodes,simulation_nb
231,2020,14,4.58,Sh,4,1,B,,,,,,377
232,2020,14,4.58,Sh,4,2,V,,,6.46,Me,7.0,377
233,2020,14,4.58,Sh,4,3,V,,,2.62,Sh,1.0,377
234,2020,14,4.58,Sh,4,4,V,,,2.82,Sh,3.0,377
235,2020,15,6.16,Me,4,1,B,,,,,,377
236,2020,15,6.16,Me,4,2,B,,,,,,377
237,2020,15,6.16,Me,4,3,M,1.0,3.0,4.33,Sh,2.0,377
238,2020,15,6.16,Me,4,4,S,0.0,0.0,,,,377
239,2020,16,3.27,Sh,3,1,B,,,,,,377
240,2020,16,3.27,Sh,3,2,M,1.0,1.0,4.52,Sh,2.0,377
241,2020,16,3.27,Sh,3,3,B,,,,,,377
242,2020,17,5.33,Me,4,1,V,,,1.12,Sh,2.0,377
243,2020,17,5.33,Me,4,2,S,0.0,0.0,,,,377
244,2020,17,5.33,Me,4,3,B,,,,,,377
245,2020,17,5.33,Me,4,4,S,0.0,0.0,,,,377
246,2020,18,0.73,Sh,5,1,V,,,0.01,Sh,1.0,377
247,2020,18,0.73,Sh,5,2,V,,,2.62,Sh,3.0,377
248,2020,18,0.73,Sh,5,2,V,,,1.22,Sh,1.0,377
249,2020,18,0.73,Sh,5,2,V,,,,,,377
250,2020,18,0.73,Sh,5,3,V,,,3.61,Sh,5.0,377
251,2020,18,0.73,Sh,5,4,V,,,3.89,Sh,1.0,377
252,2020,18,0.73,Sh,5,5,M,0.0,0.0,5.91,Me,7.0,377
253,2020,19,13.26,Me,9,1,B,,,,,,377
254,2020,19,13.26,Me,9,2,M,,,,,,377
255,2020,19,13.26,Me,9,3,B,,,,,,377
256,2020,19,13.26,Me,9,4,S,0.0,0.0,,,,377
257,2020,19,13.26,Me,9,5,S,0.0,0.0,,,,377
258,2020,19,13.26,Me,9,6,S,0.0,0.0,,,,377
259,2020,19,13.26,Me,9,7,S,0.0,0.0,,,,377
260,2020,19,13.26,Me,9,8,S,0.0,0.0,,,,377
261,2020,19,13.26,Me,9,9,M,0.0,0.0,6.91,Me,5.0,377
262,2020,19,13.26,Me,9,9,M,0.0,0.0,5.51,Me,6.0,377
263,2020,20,16.5,Me,7,1,B,,,,,,377
264,2020,20,16.5,Me,7,2,V,,,3.22,Sh,5.0,377
265,2020,20,16.5,Me,7,3,V,,,,,,377
266,2020,20,16.5,Me,7,4,S,0.0,0.0,,,,377
267,2020,20,16.5,Me,7,5,S,0.0,0.0,,,,377
268,2020,20,16.5,Me,7,6,V,,,3.88,Sh,7.0,377
269,2020,20,16.5,Me,7,7,M,1.0,2.0,6.31,Me,5.0,377
270,2020,20,16.5,Me,7,7,M,0.0,0.0,9.63,Me,9.0,377
271,2020,21,14.42,Me,5,1,V,,,0.86,Sh,2.0,377
272,2020,21,14.42,Me,5,2,B,,,,,,377
273,2020,21,14.42,Me,5,3,S,0.0,0.0,,,,377
274,2020,21,14.42,Me,5,4,S,0.0,0.0,,,,377
275,2020,21,14.42,Me,5,5,M,1.0,5.0,7.85,Me,7.0,377
276,2020,22,4.62,Sh,2,1,V,,,2.65,Sh,2.0,377
277,2020,22,4.62,Sh,2,1,V,,,,,,377
278,2020,22,4.62,Sh,2,2,B,,,,,,377
279,2020,23,16.4,Me,7,1,B,,,,,,377
280,2020,23,16.4,Me,7,2,B,,,,,,377
281,2020,23,16.4,Me,7,3,B,,,,,,377
282,2020,23,16.4,Me,7,4,V,,,0.54,Sh,1.0,377
283,2020,23,16.4,Me,7,4,M,1.0,3.0,0.66,Sh,3.0,377
284,2020,23,16.4,Me,7,5,V,,,3.14,Sh,5.0,377
285,2020,23,16.4,Me,7,6,V,,,3.87,Sh,5.0,377
286,2020,23,16.4,Me,7,7,V,,,3.79,Sh,3.0,377
287,2020,23,16.4,Me,7,7,M,0.0,0.0,5.94,Me,3.0,377
288,2020,23,16.4,Me,7,7,M,0.0,0.0,2.9,Sh,6.0,377
289,2020,23,16.4,Me,7,7,V,,,2.12,Sh,1.0,377
290,2020,24,11.86,Me,5,1,B,,,,,,377
291,2020,24,11.86,Me,5,2,S,0.0,0.0,,,,377
292,2020,24,11.86,Me,5,3,S,0.0,0.0,,,,377
293,2020,24,11.86,Me,5,4,S,0.0,0.0,,,,377
294,2020,24,11.86,Me,5,5,M,0.0,0.0,9.59,Me,6.0,377
295,2020,25,14.15,Me,8,1,B,,,,,,377
296,2020,25,14.15,Me,8,2,M,0.0,0.0,0.18,Sh,4.0,377
297,2020,25,14.15,Me,8,3,V,,,3.83,Sh,3.0,377
298,2020,25,14.15,Me,8,3,V,,,0.06,Sh,2.0,377
299,2020,25,14.15,Me,8,4,V,,,1.87,Sh,1.0,377
300,2020,25,14.15,Me,8,5,V,,,2.54,Sh,4.0,377
301,2020,25,14.15,Me,8,6,M,0.0,0.0,1.34,Sh,4.0,377
302,2020,25,14.15,Me,8,7,M,1.0,3.0,3.53,Sh,6.0,377
