bud_id,year,shoot_id,length_cm,cat,nodes,rank,fate,clusters,nuts,new_length_cm,new_cat,new_nodes,simulation_nb
231,2020,14,13.97,Me,6,1,V,,,2.45,Sh,3.0,833
232,2020,14,13.97,Me,6,1,M,,,,,,833
233,2020,14,13.97,Me,6,2,V,,,5.0,Sh,5.0,833
234,2020,14,13.97,Me,6,2,V,,,,,,833
235,2020,14,13.97,Me,6,3,S,0.0,0.0,,,,833
236,2020,14,13.97,Me,6,4,M,1.0,3.0,4.23,Sh,5.0,833
237,2020,14,13.97,Me,6,4,V,,,1.84,Sh,5.0,833
238,2020,14,13.97,Me,6,5,M,1.0,1.0,5.97,Me,5.0,833
239,2020,14,13.97,Me,6,6,M,0.0,0.0,5.21,Me,2.0,833
240,2020,14,13.97,Me,6,6,M,1.0,4.0,6.82,Me,5.0,833
241,2020,15,8.88,Me,5,1,B,,,,,,833
242,2020,15,8.88,Me,5,2,V,,,1.6,Sh,5.0,833
243,2020,15,8.88,Me,5,2,M,0.0,0.0,2.05,Sh,1.0,833
244,2020,15,8.88,Me,5,2,M,,,,,,833
245,2020,15,8.88,Me,5,3,V,,,2.04,Sh,3.0,833
246,2020,15,8.88,Me,5,4,S,0.0,0.0,,,,833
247,2020,15,8.88,Me,5,5,M,0.0,0.0,6.31,Me,7.0,833
248,2020,16,3.13,Sh,3,1,V,,,2.34,Sh,3.0,833
249,2020,16,3.13,Sh,3,2,M,,,,,,833
250,2020,16,3.13,Sh,3,3,S,0.0,0.0,,,,833
251,2020,17,1.85,Sh,2,1,V,,,1.82,Sh,4.0,833
252,2020,17,1.85,Sh,2,1,V,,,1.84,Sh,2.0,833
253,2020,17,1.85,Sh,2,2,V,,,3.95,Sh,2.0,833
254,2020,18,4.94,Sh,5,1,B,,,,,,833
255,2020,18,4.94,Sh,5,2,V,,,1.54,Sh,2.0,833
256,2020,18,4.94,Sh,5,3,B,,,,,,833
257,2020,18,4.94,Sh,5,4,B,,,,,,833
258,2020,18,4.94,Sh,5,5,M,0.0,0.0,1.41,Sh,1.0,833
259,2020,18,4.94,Sh,5,5,M,0.0,0.0,7.11,Me,5.0,833
260,2020,19,1.77,Sh,4,1,V,,,2.31,Sh,3.0,833
261,2020,19,1.77,Sh,4,1,V,,,2.87,Sh,3.0,833
262,2020,19,1.77,Sh,4,2,V,,,,,,833
263,2020,19,1.77,Sh,4,2,V,,,,,,833
264,2020,19,1.77,Sh,4,3,S,0.0,0.0,,,,833
265,2020,19,1.77,Sh,4,4,V,,,3.37,Sh,3.0,833
266,2020,20,1.97,Sh,2,1,M,,,,,,833
267,2020,20,1.97,Sh,2,1,V,,,0.04,Sh,2.0,833
268,2020,20,1.97,Sh,2,1,M,0.0,0.0,0.3,Sh,5.0,833
269,2020,20,1.97,Sh,2,2,V,,,6.66,Me,7.0,833
270,2020,21,3.75,Sh,4,1,B,,,,,,833
271,2020,21,3.75,Sh,4,2,B,,,,,,833
272,2020,21,3.75,Sh,4,3,S,0.0,0.0,,,,833
273,2020,21,3.75,Sh,4,4,M,0.0,0.0,6.28,Me,6.0,833
274,2020,22,9.76,Me,7,1,M,,,,,,833
275,2020,22,9.76,Me,7,2,B,,,,,,833
276,2020,22,9.76,Me,7,3,S,0.0,0.0,,,,833
277,2020,22,9.76,Me,7,4,M,1.0,1.0,0.81,Sh,2.0,833
278,2020,22,9.76,Me,7,5,S,0.0,0.0,,,,833
279,2020,22,9.76,Me,7,6,M,0.0,0.0,4.04,Sh,3.0,833
280,2020,22,9.76,Me,7,7,B,,,,,,833
281,2020,23,12.66,Me,10,1,B,,,,,,833
282,2020,23,12.66,Me,10,2,M,0.0,0.0,3.48,Sh,3.0,833
283,2020,23,12.66,Me,10,2,M,,,,,,833
284,2020,23,12.66,Me,10,3,V,,,1.05,Sh,3.0,833
285,2020,23,12.66,Me,10,3,V,,,2.92,Sh,3.0,833
286,2020,23,12.66,Me,10,4,S,0.0,0.0,,,,833
287,2020,23,12.66,Me,10,5,M,1.0,1.0,7.19,Me,4.0,833
288,2020,23,12.66,Me,10,6,S,0.0,0.0,,,,833
289,2020,23,12.66,Me,10,7,M,0.0,0.0,9.04,Me,5.0,833
290,2020,23,12.66,Me,10,8,S,0.0,0.0,,,,833
291,2020,23,12.66,Me,10,9,M,0.0,0.0,7.41,Me,8.0,833
292,2020,23,12.66,Me,10,10,S,0.0,0.0,,,,833
293,2020,24,13.73,Me,7,1,B,,,,,,833
294,2020,24,13.73,Me,7,2,M,0.0,0.0,2.47,Sh,6.0,833
295,2020,24,13.73,Me,7,3,V,,,0.72,Sh,2.0,833
296,2020,24,13.73,Me,7,4,M,,,,,,833
297,2020,24,13.73,Me,7,5,V,,,8.26,Me,4.0,833
298,2020,24,13.73,Me,7,6,V,,,1.6,Sh,2.0,833
299,2020,24,13.73,Me,7,6,M,0.0,0.0,7.72,Me,6.0,833
300,2020,24,13.73,Me,7,6,V,,,3.99,Sh,3.0,833
301,2020,24,13.73,Me,7,7,V,,,5.75,Me,4.0,833
302,2020,25,26.7,Lo,11,1,M,1.0,2.0,4.3,Sh,6.0,833
303,2020,25,26.7,Lo,11,1,V,,,2.87,Sh,4.0,833
304,2020,25,26.7,Lo,11,2,V,,,2.11,Sh,3.0,833
305,2020,25,26.7,Lo,11,3,V,,,2.48,Sh,5.0,833
306,2020,25,26.7,Lo,11,3,M,0.0,0.0,6.7,Me,4.0,833
307,2020,25,26.7,Lo,11,4,S,0.0,0.0,,,,833
308,2020,25,26.7,Lo,11,5,M,1.0,3.0,3.8,Sh,4.0,833
