bud_id,year,shoot_id,length_cm,cat,nodes,rank,fate,clusters,nuts,new_length_cm,new_cat,new_nodes,simulation_nb
2216,2021,221,4.72,Sh,4,1,M,0.0,0.0,0.27,Sh,1.0,85
2217,2021,221,4.72,Sh,4,2,V,,,,,,85
2218,2021,221,4.72,Sh,4,3,S,0.0,0.0,,,,85
2219,2021,221,4.72,Sh,4,4,B,,,,,,85
2220,2021,222,2.4,Sh,5,1,M,1.0,2.0,1.55,Sh,1.0,85
2221,2021,222,2.4,Sh,5,2,M,0.0,0.0,0.14,Sh,2.0,85
2222,2021,222,2.4,Sh,5,3,B,,,,,,85
2223,2021,222,2.4,Sh,5,4,M,0.0,0.0,4.29,Sh,2.0,85
2224,2021,222,2.4,Sh,5,5,V,,,5.75,Me,3.0,85
2225,2021,223,1.74,Sh,1,1,S,0.0,0.0,,,,85
2226,2021,224,7.4,Me,7,1,B,,,,,,85
2227,2021,224,7.4,Me,7,2,B,,,,,,85
2228,2021,224,7.4,Me,7,3,V,,,2.43,Sh,3.0,85
2229,2021,224,7.4,Me,7,4,M,,,,,,85
2230,2021,224,7.4,Me,7,5,S,0.0,0.0,,,,85
2231,2021,224,7.4,Me,7,6,S,0.0,0.0,,,,85
2232,2021,224,7.4,Me,7,7,M,0.0,0.0,4.74,Sh,5.0,85
2233,2021,225,4.17,Sh,4,1,B,,,,,,85
2234,2021,225,4.17,Sh,4,2,M,0.0,0.0,2.87,Sh,3.0,85
2235,2021,225,4.17,Sh,4,3,S,0.0,0.0,,,,85
2236,2021,225,4.17,Sh,4,4,M,1.0,6.0,6.71,Me,6.0,85
2237,2021,226,1.45,Sh,2,1,V,,,0.46,Sh,2.0,85
2238,2021,226,1.45,Sh,2,2,S,0.0,0.0,,,,85
2239,2021,227,3.84,Sh,5,1,B,,,,,,85
2240,2021,227,3.84,Sh,5,2,M,1.0,2.0,1.13,Sh,2.0,85
2241,2021,227,3.84,Sh,5,3,S,0.0,0.0,,,,85
2242,2021,227,3.84,Sh,5,4,B,,,,,,85
2243,2021,227,3.84,Sh,5,5,S,0.0,0.0,,,,85
2244,2021,230,3.36,Sh,4,1,B,,,,,,85
2245,2021,230,3.36,Sh,4,2,V,,,8.01,Me,6.0,85
2246,2021,230,3.36,Sh,4,2,M,1.0,2.0,2.44,Sh,4.0,85
2247,2021,230,3.36,Sh,4,3,B,,,,,,85
2248,2021,230,3.36,Sh,4,4,B,,,,,,85
2249,2021,232,1.78,Sh,4,1,M,0.0,0.0,0.33,Sh,2.0,85
2250,2021,232,1.78,Sh,4,1,V,,,0.03,Sh,1.0,85
2251,2021,232,1.78,Sh,4,2,M,1.0,6.0,1.45,Sh,7.0,85
2252,2021,232,1.78,Sh,4,3,V,,,3.6,Sh,2.0,85
2253,2021,232,1.78,Sh,4,4,V,,,0.22,Sh,1.0,85
2254,2021,232,2.41,Sh,4,1,M,0.0,0.0,2.08,Sh,4.0,85
2255,2021,232,2.41,Sh,4,1,V,,,,,,85
2256,2021,232,2.41,Sh,4,1,V,,,0.43,Sh,1.0,85
2257,2021,232,2.41,Sh,4,2,V,,,0.64,Sh,3.0,85
2258,2021,232,2.41,Sh,4,3,V,,,5.76,Me,3.0,85
2259,2021,232,2.41,Sh,4,4,M,1.0,3.0,5.34,Me,4.0,85
2260,2021,233,0.65,Sh,3,1,M,0.0,0.0,0.29,Sh,3.0,85
2261,2021,233,0.65,Sh,3,2,V,,,5.98,Me,7.0,85
2262,2021,233,0.65,Sh,3,3,B,,,,,,85
2263,2021,234,7.36,Me,6,1,B,,,,,,85
2264,2021,234,7.36,Me,6,2,M,0.0,0.0,5.62,Me,7.0,85
2265,2021,234,7.36,Me,6,2,V,,,4.89,Sh,4.0,85
2266,2021,234,7.36,Me,6,3,M,0.0,0.0,1.06,Sh,3.0,85
2267,2021,234,7.36,Me,6,4,S,0.0,0.0,,,,85
2268,2021,234,7.36,Me,6,5,S,0.0,0.0,,,,85
