bud_id,year,shoot_id,length_cm,cat,nodes,rank,fate,clusters,nuts,new_length_cm,new_cat,new_nodes,simulation_nb
2316,2021,231,1.1,Sh,1,1,S,0.0,0.0,,,,259
2317,2021,232,2.11,Sh,1,1,S,0.0,0.0,,,,259
2318,2021,233,3.91,Sh,6,1,S,0.0,0.0,,,,259
2319,2021,233,3.91,Sh,6,2,S,0.0,0.0,,,,259
2320,2021,233,3.91,Sh,6,3,V,,,4.24,Sh,6.0,259
2321,2021,233,3.91,Sh,6,4,M,1.0,3.0,3.49,Sh,4.0,259
2322,2021,233,3.91,Sh,6,5,S,0.0,0.0,,,,259
2323,2021,233,3.91,Sh,6,6,M,1.0,5.0,6.1,Me,5.0,259
2324,2021,234,3.11,Sh,2,1,B,,,,,,259
2325,2021,234,3.11,Sh,2,2,V,,,6.33,Me,5.0,259
2326,2021,235,1.29,Sh,2,1,B,,,,,,259
2327,2021,235,1.29,Sh,2,2,B,,,,,,259
2328,2021,236,0.95,Sh,4,1,S,0.0,0.0,,,,259
2329,2021,236,0.95,Sh,4,2,B,,,,,,259
2330,2021,236,0.95,Sh,4,3,B,,,,,,259
2331,2021,236,0.95,Sh,4,4,S,0.0,0.0,,,,259
2332,2021,237,4.03,Sh,6,1,B,,,,,,259
2333,2021,237,4.03,Sh,6,2,M,1.0,1.0,2.8,Sh,3.0,259
2334,2021,237,4.03,Sh,6,2,M,,,,,,259
2335,2021,237,4.03,Sh,6,3,M,,,,,,259
2336,2021,237,4.03,Sh,6,3,M,0.0,0.0,0.16,Sh,1.0,259
2337,2021,237,4.03,Sh,6,4,B,,,,,,259
2338,2021,237,4.03,Sh,6,5,S,0.0,0.0,,,,259
2339,2021,237,4.03,Sh,6,6,V,,,9.29,Me,8.0,259
2340,2021,242,2.5,Sh,6,1,V,,,,,,259
2341,2021,242,2.5,Sh,6,2,S,0.0,0.0,,,,259
2342,2021,242,2.5,Sh,6,3,B,,,,,,259
2343,2021,242,2.5,Sh,6,4,S,0.0,0.0,,,,259
2344,2021,242,2.5,Sh,6,5,M,0.0,0.0,6.84,Me,2.0,259
2345,2021,242,2.5,Sh,6,6,M,1.0,2.0,1.44,Sh,4.0,259
2346,2021,245,5.0,Sh,3,1,B,,,,,,259
2347,2021,245,5.0,Sh,3,2,M,,,,,,259
2348,2021,245,5.0,Sh,3,2,V,,,0.74,Sh,4.0,259
2349,2021,245,5.0,Sh,3,3,B,,,,,,259
2350,2021,246,0.29,Sh,1,1,M,1.0,4.0,2.01,Sh,3.0,259
2351,2021,247,2.01,Sh,3,1,B,,,,,,259
2352,2021,247,2.01,Sh,3,2,V,,,4.08,Sh,5.0,259
2353,2021,247,2.01,Sh,3,3,V,,,4.17,Sh,4.0,259
2354,2021,248,7.73,Me,3,1,M,,,,,,259
2355,2021,248,7.73,Me,3,1,V,,,1.46,Sh,4.0,259
2356,2021,248,7.73,Me,3,1,M,0.0,0.0,3.22,Sh,3.0,259
2357,2021,248,7.73,Me,3,1,V,,,2.5,Sh,1.0,259
2358,2021,248,7.73,Me,3,2,B,,,,,,259
2359,2021,248,7.73,Me,3,3,V,,,4.51,Sh,4.0,259
2360,2021,252,3.76,Sh,4,1,V,,,0.0,Sh,,259
