bud_id,year,shoot_id,length_cm,cat,nodes,rank,fate,clusters,nuts,new_length_cm,new_cat,new_nodes,simulation_nb
2306,2021,232,1.06,Sh,2,1,B,,,,,,944
2307,2021,232,1.06,Sh,2,2,V,,,0.77,Sh,1.0,944
2308,2021,232,1.17,Sh,4,1,M,,,,,,944
2309,2021,232,1.17,Sh,4,2,B,,,,,,944
2310,2021,232,1.17,Sh,4,3,S,0.0,0.0,,,,944
2311,2021,232,1.17,Sh,4,4,M,0.0,0.0,10.5,Me,7.0,944
2312,2021,233,2.86,Sh,4,1,S,0.0,0.0,,,,944
2313,2021,233,2.86,Sh,4,2,B,,,,,,944
2314,2021,233,2.86,Sh,4,3,M,0.0,0.0,1.21,Sh,4.0,944
2315,2021,233,2.86,Sh,4,4,V,,,4.05,Sh,6.0,944
2316,2021,233,2.86,Sh,4,4,M,0.0,0.0,1.61,Sh,1.0,944
2317,2021,235,1.73,Sh,2,1,V,,,2.11,Sh,4.0,944
2318,2021,235,1.73,Sh,2,1,V,,,3.12,Sh,1.0,944
2319,2021,235,1.73,Sh,2,1,V,,,1.07,Sh,2.0,944
2320,2021,235,1.73,Sh,2,2,V,,,1.24,Sh,2.0,944
2321,2021,235,1.73,Sh,2,2,V,,,2.24,Sh,5.0,944
2322,2021,235,1.73,Sh,2,2,V,,,6.69,Me,4.0,944
2323,2021,236,1.87,Sh,7,1,M,0.0,0.0,0.56,Sh,2.0,944
2324,2021,236,1.87,Sh,7,1,M,,,,,,944
2325,2021,236,1.87,Sh,7,2,B,,,,,,944
2326,2021,236,1.87,Sh,7,3,S,0.0,0.0,,,,944
2327,2021,236,1.87,Sh,7,4,S,0.0,0.0,,,,944
2328,2021,236,1.87,Sh,7,5,V,,,5.67,Me,7.0,944
2329,2021,236,1.87,Sh,7,5,M,,,,,,944
2330,2021,236,1.87,Sh,7,5,M,0.0,0.0,5.36,Me,4.0,944
2331,2021,236,1.87,Sh,7,6,M,1.0,6.0,2.52,Sh,2.0,944
2332,2021,236,1.87,Sh,7,7,V,,,8.36,Me,5.0,944
2333,2021,237,2.91,Sh,6,1,V,,,1.69,Sh,2.0,944
2334,2021,237,2.91,Sh,6,2,V,,,0.27,Sh,7.0,944
2335,2021,237,2.91,Sh,6,3,M,,,,,,944
2336,2021,237,2.91,Sh,6,3,V,,,,,,944
2337,2021,237,2.91,Sh,6,4,S,0.0,0.0,,,,944
2338,2021,237,2.91,Sh,6,5,B,,,,,,944
2339,2021,237,2.91,Sh,6,6,M,0.0,0.0,8.07,Me,4.0,944
