bud_id,year,shoot_id,length_cm,cat,nodes,rank,fate,clusters,nuts,new_length_cm,new_cat,new_nodes,simulation_nb
2106,2021,221,0.06,Sh,1,1,V,,,4.91,Sh,7.0,982
2107,2021,221,0.06,Sh,1,1,M,0.0,0.0,0.98,Sh,4.0,982
2108,2021,222,2.86,Sh,2,1,B,,,,,,982
2109,2021,222,2.86,Sh,2,2,S,0.0,0.0,,,,982
2110,2021,225,7.32,Me,5,1,V,,,2.93,Sh,5.0,982
2111,2021,225,7.32,Me,5,1,V,,,,,,982
2112,2021,225,7.32,Me,5,1,M,0.0,0.0,3.99,Sh,2.0,982
2113,2021,225,7.32,Me,5,2,M,0.0,0.0,3.11,Sh,1.0,982
2114,2021,225,7.32,Me,5,3,S,0.0,0.0,,,,982
2115,2021,225,7.32,Me,5,4,V,,,0.97,Sh,3.0,982
2116,2021,225,7.32,Me,5,5,B,,,,,,982
2117,2021,226,4.68,Sh,9,1,V,,,0.21,Sh,1.0,982
2118,2021,226,4.68,Sh,9,2,S,0.0,0.0,,,,982
2119,2021,226,4.68,Sh,9,3,V,,,3.89,Sh,6.0,982
2120,2021,226,4.68,Sh,9,4,M,1.0,5.0,2.56,Sh,3.0,982
2121,2021,226,4.68,Sh,9,5,B,,,,,,982
2122,2021,226,4.68,Sh,9,6,S,0.0,0.0,,,,982
2123,2021,226,4.68,Sh,9,7,S,0.0,0.0,,,,982
2124,2021,226,4.68,Sh,9,8,M,0.0,0.0,3.95,Sh,5.0,982
2125,2021,226,4.68,Sh,9,9,M,0.0,0.0,4.26,Sh,6.0,982
2126,2021,229,8.5,Me,8,1,S,0.0,0.0,,,,982
2127,2021,229,8.5,Me,8,2,S,0.0,0.0,,,,982
2128,2021,229,8.5,Me,8,3,S,0.0,0.0,,,,982
2129,2021,229,8.5,Me,8,4,M,,,,,,982
2130,2021,229,8.5,Me,8,5,S,0.0,0.0,,,,982
2131,2021,229,8.5,Me,8,6,M,0.0,0.0,3.06,Sh,3.0,982
2132,2021,229,8.5,Me,8,7,M,0.0,0.0,3.16,Sh,3.0,982
2133,2021,229,8.5,Me,8,8,M,0.0,0.0,10.5,Me,5.0,982
2134,2021,229,8.5,Me,8,8,M,1.0,6.0,2.62,Sh,4.0,982
2135,2021,230,5.3,Me,4,1,V,,,,,,982
2136,2021,230,5.3,Me,4,2,S,0.0,0.0,,,,982
2137,2021,230,5.3,Me,4,3,M,0.0,0.0,6.43,Me,7.0,982
2138,2021,230,5.3,Me,4,4,M,1.0,4.0,3.29,Sh,3.0,982
2139,2021,231,2.61,Sh,5,1,V,,,3.23,Sh,3.0,982
2140,2021,231,2.61,Sh,5,2,B,,,,,,982
2141,2021,231,2.61,Sh,5,3,B,,,,,,982
2142,2021,231,2.61,Sh,5,4,M,0.0,0.0,0.09,Sh,1.0,982
2143,2021,231,2.61,Sh,5,4,M,0.0,0.0,9.31,Me,1.0,982
2144,2021,231,2.61,Sh,5,5,M,0.0,0.0,7.35,Me,7.0,982
2145,2021,232,3.23,Sh,2,1,V,,,2.32,Sh,3.0,982
2146,2021,232,3.23,Sh,2,2,S,0.0,0.0,,,,982
2147,2021,232,1.7,Sh,3,1,S,0.0,0.0,,,,982
2148,2021,232,1.7,Sh,3,2,M,0.0,0.0,3.67,Sh,3.0,982
2149,2021,232,1.7,Sh,3,3,V,,,3.03,Sh,2.0,982
2150,2021,234,9.41,Me,5,1,V,,,2.38,Sh,3.0,982
2151,2021,234,9.41,Me,5,2,B,,,,,,982
2152,2021,234,9.41,Me,5,3,B,,,,,,982
2153,2021,234,9.41,Me,5,4,S,0.0,0.0,,,,982
2154,2021,234,9.41,Me,5,5,V,,,2.45,Sh,4.0,982
2155,2021,234,9.41,Me,5,5,V,,,2.02,Sh,2.0,982
2156,2021,235,3.85,Sh,7,1,S,0.0,0.0,,,,982
2157,2021,235,3.85,Sh,7,2,V,,,0.55,Sh,4.0,982
2158,2021,235,3.85,Sh,7,3,B,,,,,,982
2159,2021,235,3.85,Sh,7,4,M,,,,,,982
2160,2021,235,3.85,Sh,7,5,V,,,6.19,Me,4.0,982
2161,2021,235,3.85,Sh,7,5,V,,,9.02,Me,8.0,982
2162,2021,235,3.85,Sh,7,6,M,,,,,,982
2163,2021,235,3.85,Sh,7,7,M,1.0,1.0,7.31,Me,3.0,982
2164,2021,236,6.95,Me,6,1,V,,,,,,982
2165,2021,236,6.95,Me,6,2,B,,,,,,982
2166,2021,236,6.95,Me,6,3,V,,,1.87,Sh,3.0,982
2167,2021,236,6.95,Me,6,3,V,,,1.62,Sh,2.0,982
2168,2021,236,6.95,Me,6,4,S,0.0,0.0,,,,982
2169,2021,236,6.95,Me,6,5,V,,,2.21,Sh,4.0,982
2170,2021,236,6.95,Me,6,5,M,0.0,0.0,5.95,Me,5.0,982
2171,2021,236,6.95,Me,6,6,V,,,0.96,Sh,1.0,982
2172,2021,236,6.95,Me,6,6,M,0.0,0.0,3.14,Sh,6.0,982
2173,2021,236,6.95,Me,6,6,M,0.0,0.0,12.1,Me,5.0,982
2174,2021,238,0.82,Sh,3,1,V,,,0.46,Sh,1.0,982
2175,2021,238,0.82,Sh,3,2,S,0.0,0.0,,,,982
2176,2021,238,0.82,Sh,3,3,B,,,,,,982
2177,2021,238,2.49,Sh,4,1,V,,,2.57,Sh,3.0,982
2178,2021,238,2.49,Sh,4,2,M,1.0,3.0,4.46,Sh,3.0,982
2179,2021,238,2.49,Sh,4,3,B,,,,,,982
2180,2021,238,2.49,Sh,4,4,S,0.0,0.0,,,,982
2181,2021,240,6.4,Me,4,1,V,,,,,,982
2182,2021,240,6.4,Me,4,2,S,0.0,0.0,,,,982
2183,2021,240,6.4,Me,4,3,V,,,3.55,Sh,5.0,982
2184,2021,240,6.4,Me,4,3,V,,,2.54,Sh,2.0,982
2185,2021,240,6.4,Me,4,4,M,0.0,0.0,1.62,Sh,2.0,982
2186,2021,241,0.63,Sh,1,1,S,0.0,0.0,,,,982
2187,2021,242,0.64,Sh,4,1,S,0.0,0.0,,,,982
2188,2021,242,0.64,Sh,4,2,M,,,,,,982
2189,2021,242,0.64,Sh,4,3,V,,,0.67,Sh,1.0,982
2190,2021,242,0.64,Sh,4,4,B,,,,,,982
2191,2021,243,3.24,Sh,2,1,B,,,,,,982
2192,2021,243,3.24,Sh,2,2,S,0.0,0.0,,,,982
2193,2021,244,4.08,Sh,2,1,B,,,,,,982
2194,2021,244,4.08,Sh,2,2,V,,,1.96,Sh,2.0,982
2195,2021,244,4.08,Sh,2,2,V,,,7.63,Me,6.0,982
2196,2021,245,0.47,Sh,1,1,S,0.0,0.0,,,,982
2197,2021,245,2.03,Sh,3,1,B,,,,,,982
2198,2021,245,2.03,Sh,3,2,V,,,3.64,Sh,3.0,982
2199,2021,245,2.03,Sh,3,2,M,1.0,5.0,3.37,Sh,2.0,982
2200,2021,245,2.03,Sh,3,3,V,,,5.64,Me,3.0,982
2201,2021,247,6.97,Me,1,1,V,,,9.69,Me,5.0,982
2202,2021,247,6.97,Me,1,1,V,,,5.84,Me,4.0,982
2203,2021,248,4.41,Sh,5,1,V,,,0.36,Sh,1.0,982
2204,2021,248,4.41,Sh,5,1,V,,,,,,982
2205,2021,248,4.41,Sh,5,1,M,0.0,0.0,0.53,Sh,2.0,982
2206,2021,248,4.41,Sh,5,1,M,0.0,0.0,0.34,Sh,1.0,982
2207,2021,248,4.41,Sh,5,2,S,0.0,0.0,,,,982
2208,2021,248,4.41,Sh,5,3,S,0.0,0.0,,,,982
2209,2021,248,4.41,Sh,5,4,M,0.0,0.0,4.22,Sh,5.0,982
2210,2021,248,4.41,Sh,5,4,V,,,5.77,Me,7.0,982
2211,2021,248,4.41,Sh,5,5,M,0.0,0.0,8.83,Me,7.0,982
2212,2021,250,2.87,Sh,2,1,B,,,,,,982
2213,2021,250,2.87,Sh,2,2,S,0.0,0.0,,,,982
2214,2021,251,2.22,Sh,2,1,V,,,0.77,Sh,1.0,982
2215,2021,251,2.22,Sh,2,2,M,1.0,4.0,0.52,Sh,1.0,982
2216,2021,255,2.93,Sh,5,1,B,,,,,,982
2217,2021,255,2.93,Sh,5,2,V,,,3.31,Sh,1.0,982
2218,2021,255,2.93,Sh,5,3,S,0.0,0.0,,,,982
2219,2021,255,2.93,Sh,5,4,S,0.0,0.0,,,,982
2220,2021,255,2.93,Sh,5,5,M,0.0,0.0,4.07,Sh,2.0,982
2221,2021,257,8.02,Me,8,1,M,0.0,0.0,0.18,Sh,2.0,982
2222,2021,257,8.02,Me,8,1,V,,,,,,982
2223,2021,257,8.02,Me,8,2,B,,,,,,982
2224,2021,257,8.02,Me,8,3,B,,,,,,982
2225,2021,257,8.02,Me,8,4,B,,,,,,982
2226,2021,257,8.02,Me,8,5,B,,,,,,982
2227,2021,257,8.02,Me,8,6,M,1.0,2.0,3.84,Sh,7.0,982
2228,2021,257,8.02,Me,8,7,S,0.0,0.0,,,,982
2229,2021,257,8.02,Me,8,8,M,1.0,2.0,7.12,Me,7.0,982
2230,2021,260,1.13,Sh,1,1,S,0.0,0.0,,,,982
2231,2021,262,2.28,Sh,2,1,M,0.0,0.0,0.43,Sh,3.0,982
2232,2021,262,2.28,Sh,2,2,B,,,,,,982
2233,2021,264,3.01,Sh,4,1,M,1.0,2.0,0.45,Sh,1.0,982
2234,2021,264,3.01,Sh,4,2,B,,,,,,982
