bud_id,year,shoot_id,length_cm,cat,nodes,rank,fate,clusters,nuts,new_length_cm,new_cat,new_nodes,simulation_nb
231,2020,14,8.22,Me,10,1,V,,,0.7,Sh,2.0,898
232,2020,14,8.22,Me,10,1,V,,,2.82,Sh,4.0,898
233,2020,14,8.22,Me,10,2,B,,,,,,898
234,2020,14,8.22,Me,10,3,S,0.0,0.0,,,,898
235,2020,14,8.22,Me,10,4,M,1.0,3.0,1.33,Sh,4.0,898
236,2020,14,8.22,Me,10,5,V,,,0.47,Sh,1.0,898
237,2020,14,8.22,Me,10,6,S,0.0,0.0,,,,898
238,2020,14,8.22,Me,10,7,V,,,,,,898
239,2020,14,8.22,Me,10,8,S,0.0,0.0,,,,898
240,2020,14,8.22,Me,10,9,M,1.0,3.0,2.63,Sh,4.0,898
241,2020,14,8.22,Me,10,10,V,,,4.66,Sh,5.0,898
242,2020,14,8.22,Me,10,10,M,0.0,0.0,5.07,Me,4.0,898
243,2020,14,8.22,Me,10,10,M,0.0,0.0,0.88,Sh,3.0,898
244,2020,15,4.9,Sh,1,1,S,0.0,0.0,,,,898
245,2020,16,8.29,Me,5,1,B,,,,,,898
246,2020,16,8.29,Me,5,2,B,,,,,,898
247,2020,16,8.29,Me,5,3,B,,,,,,898
248,2020,16,8.29,Me,5,4,M,0.0,0.0,1.6,Sh,2.0,898
249,2020,16,8.29,Me,5,5,V,,,7.51,Me,6.0,898
250,2020,17,2.44,Sh,1,1,B,,,,,,898
251,2020,18,0.78,Sh,2,1,B,,,,,,898
252,2020,18,0.78,Sh,2,2,V,,,,,,898
253,2020,19,3.87,Sh,3,1,V,,,2.51,Sh,3.0,898
254,2020,19,3.87,Sh,3,2,M,1.0,2.0,0.49,Sh,3.0,898
255,2020,19,3.87,Sh,3,3,S,0.0,0.0,,,,898
256,2020,20,22.56,Lo,10,1,B,,,,,,898
257,2020,20,22.56,Lo,10,2,V,,,1.32,Sh,4.0,898
258,2020,20,22.56,Lo,10,3,B,,,,,,898
259,2020,20,22.56,Lo,10,4,M,1.0,4.0,3.59,Sh,4.0,898
260,2020,20,22.56,Lo,10,5,S,0.0,0.0,,,,898
261,2020,20,22.56,Lo,10,6,M,0.0,0.0,6.26,Me,6.0,898
262,2020,20,22.56,Lo,10,6,M,1.0,1.0,4.15,Sh,6.0,898
263,2020,20,22.56,Lo,10,7,V,,,0.71,Sh,4.0,898
264,2020,20,22.56,Lo,10,8,V,,,6.49,Me,5.0,898
265,2020,20,22.56,Lo,10,9,V,,,9.79,Me,5.0,898
266,2020,20,22.56,Lo,10,9,M,1.0,4.0,3.92,Sh,3.0,898
267,2020,20,22.56,Lo,10,10,V,,,4.11,Sh,5.0,898
268,2020,21,6.96,Me,4,1,V,,,5.04,Me,1.0,898
269,2020,21,6.96,Me,4,2,V,,,5.75,Me,4.0,898
270,2020,21,6.96,Me,4,2,V,,,1.22,Sh,1.0,898
271,2020,21,6.96,Me,4,3,S,0.0,0.0,,,,898
272,2020,21,6.96,Me,4,4,B,,,,,,898
273,2020,22,14.32,Me,11,1,B,,,,,,898
274,2020,22,14.32,Me,11,2,V,,,0.36,Sh,1.0,898
275,2020,22,14.32,Me,11,3,M,,,,,,898
276,2020,22,14.32,Me,11,4,M,,,,,,898
277,2020,22,14.32,Me,11,4,V,,,0.8,Sh,2.0,898
278,2020,22,14.32,Me,11,4,V,,,1.11,Sh,3.0,898
279,2020,22,14.32,Me,11,5,M,0.0,0.0,2.64,Sh,5.0,898
280,2020,22,14.32,Me,11,6,S,0.0,0.0,,,,898
281,2020,22,14.32,Me,11,7,V,,,4.04,Sh,5.0,898
282,2020,22,14.32,Me,11,7,V,,,,,,898
283,2020,22,14.32,Me,11,7,V,,,0.49,Sh,3.0,898
284,2020,22,14.32,Me,11,8,M,,,,,,898
285,2020,22,14.32,Me,11,9,M,0.0,0.0,5.89,Me,6.0,898
286,2020,22,14.32,Me,11,10,M,0.0,0.0,6.51,Me,4.0,898
287,2020,22,14.32,Me,11,10,V,,,,,,898
288,2020,22,14.32,Me,11,11,M,1.0,4.0,3.6,Sh,3.0,898
289,2020,22,14.32,Me,11,11,M,0.0,0.0,7.6,Me,8.0,898
290,2020,23,8.01,Me,5,1,V,,,1.19,Sh,6.0,898
291,2020,23,8.01,Me,5,2,V,,,3.29,Sh,1.0,898
292,2020,23,8.01,Me,5,3,V,,,1.88,Sh,2.0,898
293,2020,23,8.01,Me,5,4,S,0.0,0.0,,,,898
294,2020,23,8.01,Me,5,5,M,0.0,0.0,7.76,Me,7.0,898
295,2020,23,8.01,Me,5,5,M,0.0,0.0,0.45,Sh,1.0,898
296,2020,24,4.56,Sh,7,1,S,0.0,0.0,,,,898
297,2020,24,4.56,Sh,7,2,V,,,0.35,Sh,1.0,898
298,2020,24,4.56,Sh,7,3,S,0.0,0.0,,,,898
299,2020,24,4.56,Sh,7,4,S,0.0,0.0,,,,898
300,2020,24,4.56,Sh,7,5,M,0.0,0.0,2.47,Sh,1.0,898
301,2020,24,4.56,Sh,7,6,M,1.0,2.0,3.79,Sh,5.0,898
302,2020,24,4.56,Sh,7,7,M,0.0,0.0,0.33,Sh,1.0,898
303,2020,24,4.56,Sh,7,7,M,0.0,0.0,6.15,Me,4.0,898
304,2020,25,37.62,Lo,12,1,B,,,,,,898
305,2020,25,37.62,Lo,12,2,V,,,,,,898
306,2020,25,37.62,Lo,12,2,V,,,0.85,Sh,2.0,898
307,2020,25,37.62,Lo,12,3,S,0.0,0.0,,,,898
308,2020,25,37.62,Lo,12,4,B,,,,,,898
309,2020,25,37.62,Lo,12,5,M,0.0,0.0,3.4,Sh,5.0,898
310,2020,25,37.62,Lo,12,6,S,0.0,0.0,,,,898
311,2020,25,37.62,Lo,12,7,M,1.0,2.0,3.53,Sh,4.0,898
312,2020,25,37.62,Lo,12,8,S,0.0,0.0,,,,898
313,2020,25,37.62,Lo,12,9,V,,,8.05,Me,5.0,898
314,2020,25,37.62,Lo,12,9,V,,,6.1,Me,5.0,898
315,2020,25,37.62,Lo,12,9,M,0.0,0.0,4.38,Sh,3.0,898
316,2020,25,37.62,Lo,12,10,S,0.0,0.0,,,,898
317,2020,25,37.62,Lo,12,11,M,0.0,0.0,4.76,Sh,5.0,898
318,2020,25,37.62,Lo,12,12,M,1.0,4.0,6.44,Me,7.0,898
319,2020,26,30.54,Lo,13,1,B,,,,,,898
320,2020,26,30.54,Lo,13,2,V,,,,,,898
321,2020,26,30.54,Lo,13,3,V,,,4.1,Sh,4.0,898
322,2020,26,30.54,Lo,13,4,V,,,1.02,Sh,3.0,898
323,2020,26,30.54,Lo,13,5,M,,,,,,898
324,2020,26,30.54,Lo,13,5,M,,,,,,898
325,2020,26,30.54,Lo,13,6,M,,,,,,898
326,2020,26,30.54,Lo,13,7,S,0.0,0.0,,,,898
327,2020,26,30.54,Lo,13,8,S,0.0,0.0,,,,898
328,2020,26,30.54,Lo,13,9,M,0.0,0.0,3.74,Sh,2.0,898
329,2020,26,30.54,Lo,13,10,B,,,,,,898
330,2020,26,30.54,Lo,13,11,M,0.0,0.0,7.35,Me,5.0,898
331,2020,26,30.54,Lo,13,12,S,0.0,0.0,,,,898
332,2020,26,30.54,Lo,13,13,M,0.0,0.0,5.94,Me,4.0,898
333,2020,26,30.54,Lo,13,13,V,,,5.62,Me,5.0,898
334,2020,26,30.54,Lo,13,13,V,,,11.46,Me,8.0,898
335,2020,27,12.95,Me,8,1,B,,,,,,898
336,2020,27,12.95,Me,8,2,B,,,,,,898
337,2020,27,12.95,Me,8,3,S,0.0,0.0,,,,898
338,2020,27,12.95,Me,8,4,M,0.0,0.0,1.59,Sh,3.0,898
339,2020,27,12.95,Me,8,4,V,,,2.05,Sh,3.0,898
340,2020,27,12.95,Me,8,5,S,0.0,0.0,,,,898
341,2020,27,12.95,Me,8,6,V,,,2.82,Sh,5.0,898
342,2020,27,12.95,Me,8,7,S,0.0,0.0,,,,898
343,2020,27,12.95,Me,8,8,M,0.0,0.0,6.91,Me,3.0,898
344,2020,28,44.29,VLo,15,1,B,,,,,,898
345,2020,28,44.29,VLo,15,2,M,0.0,0.0,3.66,Sh,2.0,898
346,2020,28,44.29,VLo,15,3,B,,,,,,898
347,2020,28,44.29,VLo,15,4,M,0.0,0.0,1.54,Sh,3.0,898
348,2020,28,44.29,VLo,15,5,M,,,,,,898
349,2020,28,44.29,VLo,15,6,S,0.0,0.0,,,,898
350,2020,28,44.29,VLo,15,7,M,1.0,1.0,4.09,Sh,5.0,898
351,2020,28,44.29,VLo,15,8,S,0.0,0.0,,,,898
352,2020,28,44.29,VLo,15,9,M,1.0,2.0,5.28,Me,5.0,898
353,2020,28,44.29,VLo,15,9,M,0.0,0.0,3.94,Sh,4.0,898
354,2020,28,44.29,VLo,15,10,S,0.0,0.0,,,,898
355,2020,28,44.29,VLo,15,11,M,1.0,3.0,7.78,Me,6.0,898
356,2020,28,44.29,VLo,15,12,M,1.0,4.0,4.68,Sh,4.0,898
357,2020,28,44.29,VLo,15,12,M,0.0,0.0,6.52,Me,6.0,898
358,2020,28,44.29,VLo,15,12,M,0.0,0.0,9.99,Me,7.0,898
359,2020,28,44.29,VLo,15,13,M,1.0,6.0,9.09,Me,5.0,898
360,2020,28,44.29,VLo,15,14,V,,,3.4,Sh,2.0,898
361,2020,28,44.29,VLo,15,15,M,1.0,2.0,6.36,Me,4.0,898
362,2020,29,38.58,Lo,14,1,M,1.0,1.0,1.56,Sh,3.0,898
363,2020,29,38.58,Lo,14,1,V,,,,,,898
364,2020,29,38.58,Lo,14,2,B,,,,,,898
365,2020,29,38.58,Lo,14,3,V,,,2.13,Sh,5.0,898
366,2020,29,38.58,Lo,14,3,M,0.0,0.0,5.03,Me,4.0,898
367,2020,29,38.58,Lo,14,4,V,,,,,,898
368,2020,29,38.58,Lo,14,4,M,1.0,2.0,6.51,Me,4.0,898
369,2020,29,38.58,Lo,14,5,V,,,0.62,Sh,2.0,898
370,2020,29,38.58,Lo,14,6,V,,,3.79,Sh,6.0,898
371,2020,29,38.58,Lo,14,7,V,,,,,,898
372,2020,29,38.58,Lo,14,8,M,1.0,1.0,5.14,Me,6.0,898
373,2020,29,38.58,Lo,14,9,V,,,7.01,Me,2.0,898
374,2020,29,38.58,Lo,14,10,S,0.0,0.0,,,,898
375,2020,29,38.58,Lo,14,11,S,0.0,0.0,,,,898
376,2020,29,38.58,Lo,14,12,M,,,,,,898
377,2020,29,38.58,Lo,14,13,V,,,6.91,Me,3.0,898
378,2020,29,38.58,Lo,14,14,M,0.0,0.0,11.22,Me,6.0,898
379,2020,30,49.09,VLo,18,1,M,1.0,1.0,3.92,Sh,3.0,898
380,2020,30,49.09,VLo,18,2,M,,,,,,898
381,2020,30,49.09,VLo,18,2,V,,,7.98,Me,8.0,898
