bud_id,year,shoot_id,length_cm,cat,nodes,rank,fate,clusters,nuts,new_length_cm,new_cat,new_nodes,simulation_nb
231,2020,14,3.88,Sh,4,1,V,,,,,,31
232,2020,14,3.88,Sh,4,2,S,0.0,0.0,,,,31
233,2020,14,3.88,Sh,4,3,V,,,8.64,Me,4.0,31
234,2020,14,3.88,Sh,4,4,M,1.0,5.0,2.84,Sh,4.0,31
235,2020,14,3.88,Sh,4,4,V,,,7.46,Me,6.0,31
236,2020,15,0.65,Sh,2,1,V,,,,,,31
237,2020,15,0.65,Sh,2,2,V,,,3.56,Sh,4.0,31
238,2020,16,6.37,Me,7,1,B,,,,,,31
239,2020,16,6.37,Me,7,2,B,,,,,,31
240,2020,16,6.37,Me,7,3,S,0.0,0.0,,,,31
241,2020,16,6.37,Me,7,4,S,0.0,0.0,,,,31
242,2020,16,6.37,Me,7,5,M,,,,,,31
243,2020,16,6.37,Me,7,5,V,,,3.28,Sh,4.0,31
244,2020,16,6.37,Me,7,6,S,0.0,0.0,,,,31
245,2020,16,6.37,Me,7,7,M,0.0,0.0,5.87,Me,6.0,31
246,2020,16,6.37,Me,7,7,M,0.0,0.0,1.27,Sh,2.0,31
247,2020,16,6.37,Me,7,7,M,0.0,0.0,6.52,Me,4.0,31
248,2020,16,6.37,Me,7,7,M,,,,,,31
249,2020,17,3.71,Sh,4,1,S,0.0,0.0,,,,31
250,2020,17,3.71,Sh,4,2,B,,,,,,31
251,2020,17,3.71,Sh,4,3,S,0.0,0.0,,,,31
252,2020,17,3.71,Sh,4,4,M,1.0,6.0,9.93,Me,6.0,31
253,2020,18,7.33,Me,5,1,V,,,6.73,Me,6.0,31
254,2020,18,7.33,Me,5,2,B,,,,,,31
255,2020,18,7.33,Me,5,3,S,0.0,0.0,,,,31
256,2020,18,7.33,Me,5,4,S,0.0,0.0,,,,31
257,2020,18,7.33,Me,5,5,M,1.0,2.0,4.89,Sh,4.0,31
258,2020,19,10.86,Me,5,1,V,,,3.25,Sh,2.0,31
259,2020,19,10.86,Me,5,2,S,0.0,0.0,,,,31
260,2020,19,10.86,Me,5,3,M,1.0,1.0,6.09,Me,4.0,31
261,2020,19,10.86,Me,5,4,M,1.0,4.0,0.18,Sh,1.0,31
262,2020,19,10.86,Me,5,5,M,1.0,1.0,2.75,Sh,8.0,31
263,2020,20,10.83,Me,9,1,M,0.0,0.0,0.94,Sh,5.0,31
264,2020,20,10.83,Me,9,1,V,,,0.04,Sh,2.0,31
265,2020,20,10.83,Me,9,2,B,,,,,,31
266,2020,20,10.83,Me,9,3,V,,,0.08,Sh,1.0,31
267,2020,20,10.83,Me,9,4,V,,,2.53,Sh,1.0,31
268,2020,20,10.83,Me,9,5,B,,,,,,31
269,2020,20,10.83,Me,9,6,B,,,,,,31
270,2020,20,10.83,Me,9,7,M,0.0,0.0,6.01,Me,7.0,31
271,2020,20,10.83,Me,9,7,M,0.0,0.0,3.79,Sh,5.0,31
272,2020,20,10.83,Me,9,8,S,0.0,0.0,,,,31
273,2020,20,10.83,Me,9,9,M,0.0,0.0,1.99,Sh,6.0,31
274,2020,21,6.19,Me,4,1,V,,,4.81,Sh,3.0,31
275,2020,21,6.19,Me,4,1,V,,,0.97,Sh,2.0,31
276,2020,21,6.19,Me,4,2,B,,,,,,31
277,2020,21,6.19,Me,4,3,M,1.0,3.0,4.89,Sh,4.0,31
278,2020,21,6.19,Me,4,4,M,1.0,1.0,3.44,Sh,3.0,31
279,2020,21,6.19,Me,4,4,V,,,2.72,Sh,5.0,31
280,2020,21,6.19,Me,4,4,V,,,6.82,Me,4.0,31
281,2020,22,13.36,Me,6,1,V,,,,,,31
282,2020,22,13.36,Me,6,2,B,,,,,,31
283,2020,22,13.36,Me,6,3,V,,,1.07,Sh,5.0,31
284,2020,22,13.36,Me,6,4,S,0.0,0.0,,,,31
285,2020,22,13.36,Me,6,5,M,0.0,0.0,2.71,Sh,5.0,31
