bud_id,year,shoot_id,length_cm,cat,nodes,rank,fate,clusters,nuts,new_length_cm,new_cat,new_nodes,simulation_nb
2194,2021,222,4.18,Sh,6,1,B,,,,,,57
2195,2021,222,4.18,Sh,6,2,M,0.0,0.0,4.27,Sh,4.0,57
2196,2021,222,4.18,Sh,6,3,S,0.0,0.0,,,,57
2197,2021,222,4.18,Sh,6,4,S,0.0,0.0,,,,57
2198,2021,222,4.18,Sh,6,5,M,,,,,,57
2199,2021,222,4.18,Sh,6,6,V,,,2.71,Sh,4.0,57
2200,2021,223,0.51,Sh,3,1,V,,,2.54,Sh,4.0,57
2201,2021,223,0.51,Sh,3,2,S,0.0,0.0,,,,57
2202,2021,223,0.51,Sh,3,3,B,,,,,,57
2203,2021,224,1.55,Sh,1,1,V,,,0.39,Sh,1.0,57
2204,2021,225,1.74,Sh,5,1,V,,,0.2,Sh,1.0,57
2205,2021,225,1.74,Sh,5,2,V,,,5.41,Me,5.0,57
2206,2021,225,1.74,Sh,5,3,B,,,,,,57
2207,2021,225,1.74,Sh,5,4,M,1.0,3.0,3.4,Sh,5.0,57
2208,2021,225,1.74,Sh,5,5,M,0.0,0.0,5.93,Me,4.0,57
2209,2021,226,1.44,Sh,2,1,B,,,,,,57
2210,2021,226,1.44,Sh,2,2,S,0.0,0.0,,,,57
2211,2021,230,3.78,Sh,4,1,M,0.0,0.0,0.82,Sh,2.0,57
2212,2021,230,3.78,Sh,4,1,V,,,1.02,Sh,4.0,57
2213,2021,230,3.78,Sh,4,1,V,,,1.51,Sh,4.0,57
2214,2021,230,3.78,Sh,4,2,M,1.0,2.0,4.07,Sh,5.0,57
2215,2021,230,3.78,Sh,4,3,M,0.0,0.0,5.52,Me,5.0,57
2216,2021,230,3.78,Sh,4,3,V,,,1.54,Sh,2.0,57
2217,2021,230,3.78,Sh,4,4,V,,,4.3,Sh,1.0,57
2218,2021,230,3.78,Sh,4,4,V,,,8.01,Me,9.0,57
2219,2021,230,3.78,Sh,4,4,V,,,3.47,Sh,5.0,57
2220,2021,230,3.78,Sh,4,4,V,,,6.11,Me,8.0,57
2221,2021,230,3.78,Sh,4,4,V,,,4.07,Sh,2.0,57
2222,2021,231,3.83,Sh,4,1,B,,,,,,57
2223,2021,231,3.83,Sh,4,2,B,,,,,,57
2224,2021,231,3.83,Sh,4,3,S,0.0,0.0,,,,57
2225,2021,231,3.83,Sh,4,4,S,0.0,0.0,,,,57
2226,2021,232,6.3,Me,4,1,M,0.0,0.0,0.67,Sh,1.0,57
2227,2021,232,6.3,Me,4,2,M,0.0,0.0,6.68,Me,5.0,57
2228,2021,232,6.3,Me,4,3,S,0.0,0.0,,,,57
2229,2021,232,6.3,Me,4,4,M,0.0,0.0,3.74,Sh,3.0,57
2230,2021,232,6.3,Me,4,4,M,1.0,3.0,5.96,Me,6.0,57
2231,2021,232,6.3,Me,4,4,M,0.0,0.0,1.53,Sh,2.0,57
2232,2021,232,6.3,Me,4,4,V,,,2.55,Sh,4.0,57
2233,2021,233,3.04,Sh,3,1,V,,,,,,57
2234,2021,233,3.04,Sh,3,2,M,1.0,3.0,4.56,Sh,2.0,57
2235,2021,233,3.04,Sh,3,2,M,0.0,0.0,1.47,Sh,2.0,57
2236,2021,233,3.04,Sh,3,3,S,0.0,0.0,,,,57
2237,2021,237,3.43,Sh,3,1,V,,,1.1,Sh,5.0,57
2238,2021,237,3.43,Sh,3,2,S,0.0,0.0,,,,57
2239,2021,237,3.43,Sh,3,3,B,,,,,,57
2240,2021,238,1.55,Sh,5,1,V,,,,,,57
2241,2021,238,1.55,Sh,5,1,V,,,6.28,Me,4.0,57
2242,2021,238,1.55,Sh,5,1,V,,,0.42,Sh,2.0,57
2243,2021,238,1.55,Sh,5,2,B,,,,,,57
2244,2021,238,1.55,Sh,5,3,S,0.0,0.0,,,,57
2245,2021,238,1.55,Sh,5,4,S,0.0,0.0,,,,57
2246,2021,238,1.55,Sh,5,5,V,,,2.51,Sh,3.0,57
2247,2021,239,0.77,Sh,5,1,B,,,,,,57
2248,2021,239,0.77,Sh,5,2,V,,,0.89,Sh,4.0,57
2249,2021,239,0.77,Sh,5,3,B,,,,,,57
2250,2021,239,0.77,Sh,5,4,M,,,,,,57
2251,2021,239,0.77,Sh,5,5,M,0.0,0.0,3.31,Sh,4.0,57
2252,2021,240,1.27,Sh,2,1,V,,,0.58,Sh,3.0,57
2253,2021,240,1.27,Sh,2,2,S,0.0,0.0,,,,57
2254,2021,243,3.41,Sh,3,1,B,,,,,,57
2255,2021,243,3.41,Sh,3,2,S,0.0,0.0,,,,57
2256,2021,243,3.41,Sh,3,3,V,,,6.16,Me,3.0,57
2257,2021,243,1.04,Sh,3,1,S,0.0,0.0,,,,57
2258,2021,243,1.04,Sh,3,2,B,,,,,,57
2259,2021,243,1.04,Sh,3,3,M,1.0,8.0,2.0,Sh,4.0,57
2260,2021,244,0.67,Sh,1,1,S,0.0,0.0,,,,57
2261,2021,245,2.34,Sh,2,1,S,0.0,0.0,,,,57
2262,2021,245,2.34,Sh,2,2,V,,,1.15,Sh,3.0,57
2263,2021,246,1.1,Sh,3,1,B,,,,,,57
2264,2021,246,1.1,Sh,3,2,S,0.0,0.0,,,,57
2265,2021,246,1.1,Sh,3,3,V,,,5.83,Me,4.0,57
2266,2021,246,1.1,Sh,3,3,M,0.0,0.0,4.19,Sh,2.0,57
2267,2021,246,1.1,Sh,3,3,V,,,3.77,Sh,3.0,57
2268,2021,247,1.1,Sh,1,1,S,0.0,0.0,,,,57
2269,2021,250,3.9,Sh,3,1,V,,,1.15,Sh,2.0,57
2270,2021,250,3.9,Sh,3,2,M,0.0,0.0,4.63,Sh,4.0,57
2271,2021,250,3.9,Sh,3,2,V,,,1.67,Sh,1.0,57
2272,2021,250,3.9,Sh,3,3,M,0.0,0.0,6.31,Me,7.0,57
2273,2021,250,3.9,Sh,3,3,V,,,6.11,Me,6.0,57
2274,2021,250,3.9,Sh,3,3,M,0.0,0.0,1.21,Sh,2.0,57
2275,2021,250,3.9,Sh,3,3,V,,,6.58,Me,4.0,57
2276,2021,250,3.9,Sh,3,3,M,0.0,0.0,5.15,Me,3.0,57
2277,2021,250,3.9,Sh,3,3,V,,,2.91,Sh,3.0,57
2278,2021,251,1.52,Sh,1,1,S,0.0,0.0,,,,57
2279,2021,252,6.71,Me,2,1,M,0.0,0.0,3.44,Sh,3.0,57
2280,2021,252,6.71,Me,2,2,V,,,2.71,Sh,5.0,57
2281,2021,252,6.71,Me,2,2,V,,,3.75,Sh,4.0,57
2282,2021,253,7.12,Me,5,1,V,,,0.71,Sh,3.0,57
2283,2021,253,7.12,Me,5,1,V,,,3.39,Sh,2.0,57
2284,2021,253,7.12,Me,5,2,V,,,1.61,Sh,1.0,57
2285,2021,253,7.12,Me,5,3,M,,,,,,57
2286,2021,253,7.12,Me,5,3,M,,,,,,57
2287,2021,253,7.12,Me,5,3,M,1.0,7.0,6.71,Me,5.0,57
2288,2021,253,7.12,Me,5,4,M,1.0,2.0,3.74,Sh,4.0,57
2289,2021,253,7.12,Me,5,5,B,,,,,,57
2290,2021,254,2.39,Sh,3,1,V,,,2.52,Sh,6.0,57
2291,2021,254,2.39,Sh,3,1,V,,,4.32,Sh,4.0,57
