bud_id,year,shoot_id,length_cm,cat,nodes,rank,fate,clusters,nuts,new_length_cm,new_cat,new_nodes,simulation_nb
2275,2021,233,0.74,Sh,2,1,B,,,,,,162
2276,2021,233,0.74,Sh,2,2,M,1.0,5.0,2.22,Sh,5.0,162
2277,2021,233,0.74,Sh,2,2,V,,,9.09,Me,4.0,162
2278,2021,235,4.36,Sh,5,1,B,,,,,,162
2279,2021,235,4.36,Sh,5,2,B,,,,,,162
2280,2021,235,4.36,Sh,5,3,S,0.0,0.0,,,,162
2281,2021,235,4.36,Sh,5,4,M,0.0,0.0,6.86,Me,4.0,162
2282,2021,235,4.36,Sh,5,5,V,,,8.41,Me,8.0,162
2283,2021,235,4.36,Sh,5,5,M,0.0,0.0,6.88,Me,7.0,162
2284,2021,238,1.78,Sh,1,1,V,,,,,,162
2285,2021,239,1.46,Sh,1,1,B,,,,,,162
2286,2021,241,0.72,Sh,1,1,M,1.0,1.0,0.76,Sh,2.0,162
2287,2021,241,0.72,Sh,1,1,M,1.0,4.0,7.59,Me,7.0,162
2288,2021,242,0.58,Sh,5,1,B,,,,,,162
2289,2021,242,0.58,Sh,5,2,V,,,0.61,Sh,1.0,162
2290,2021,242,0.58,Sh,5,3,S,0.0,0.0,,,,162
2291,2021,242,0.58,Sh,5,4,V,,,3.22,Sh,6.0,162
2292,2021,242,0.58,Sh,5,4,M,,,,,,162
2293,2021,242,0.58,Sh,5,5,V,,,5.15,Me,3.0,162
2294,2021,242,0.58,Sh,5,5,M,0.0,0.0,1.67,Sh,5.0,162
2295,2021,243,0.45,Sh,1,1,V,,,3.5,Sh,3.0,162
2296,2021,243,0.45,Sh,1,1,V,,,0.48,Sh,1.0,162
2297,2021,244,3.47,Sh,7,1,B,,,,,,162
2298,2021,244,3.47,Sh,7,2,B,,,,,,162
2299,2021,244,3.47,Sh,7,3,V,,,4.23,Sh,3.0,162
2300,2021,244,3.47,Sh,7,3,V,,,0.15,Sh,3.0,162
2301,2021,244,3.47,Sh,7,4,S,0.0,0.0,,,,162
2302,2021,244,3.47,Sh,7,5,M,0.0,0.0,8.21,Me,8.0,162
2303,2021,244,3.47,Sh,7,6,V,,,7.04,Me,8.0,162
2304,2021,244,3.47,Sh,7,7,S,0.0,0.0,,,,162
2305,2021,245,1.02,Sh,4,1,B,,,,,,162
2306,2021,245,1.02,Sh,4,2,S,0.0,0.0,,,,162
2307,2021,245,1.02,Sh,4,3,V,,,4.16,Sh,4.0,162
2308,2021,245,1.02,Sh,4,4,V,,,1.89,Sh,2.0,162
2309,2021,246,3.45,Sh,1,1,B,,,,,,162
2310,2021,248,1.11,Sh,1,1,M,0.0,0.0,3.24,Sh,4.0,162
2311,2021,249,1.53,Sh,2,1,M,1.0,1.0,3.87,Sh,3.0,162
2312,2021,249,1.53,Sh,2,2,M,0.0,0.0,0.84,Sh,3.0,162
2313,2021,249,1.53,Sh,2,2,V,,,4.87,Sh,5.0,162
2314,2021,251,0.62,Sh,1,1,B,,,,,,162
2315,2021,252,0.27,Sh,2,1,B,,,,,,162
2316,2021,252,0.27,Sh,2,2,M,0.0,0.0,3.92,Sh,8.0,162
2317,2021,253,0.11,Sh,1,1,S,0.0,0.0,,,,162
2318,2021,254,2.31,Sh,2,1,V,,,4.79,Sh,5.0,162
2319,2021,254,2.31,Sh,2,2,S,0.0,0.0,,,,162
2320,2021,257,5.6,Me,7,1,V,,,,,,162
2321,2021,257,5.6,Me,7,2,B,,,,,,162
2322,2021,257,5.6,Me,7,3,V,,,4.02,Sh,4.0,162
2323,2021,257,5.6,Me,7,4,B,,,,,,162
2324,2021,257,5.6,Me,7,5,M,1.0,6.0,1.2,Sh,1.0,162
2325,2021,257,5.6,Me,7,6,M,0.0,0.0,4.82,Sh,3.0,162
2326,2021,257,5.6,Me,7,7,M,1.0,6.0,2.44,Sh,3.0,162
2327,2021,257,5.6,Me,7,7,M,,,,,,162
2328,2021,258,1.17,Sh,1,1,S,0.0,0.0,,,,162
2329,2021,260,1.99,Sh,4,1,B,,,,,,162
2330,2021,260,1.99,Sh,4,2,B,,,,,,162
2331,2021,260,1.99,Sh,4,3,M,,,,,,162
2332,2021,260,1.99,Sh,4,4,V,,,5.36,Me,3.0,162
2333,2021,260,1.99,Sh,4,4,M,0.0,0.0,3.85,Sh,4.0,162
2334,2021,261,7.01,Me,7,1,M,,,,,,162
2335,2021,261,7.01,Me,7,2,V,,,,,,162
2336,2021,261,7.01,Me,7,3,B,,,,,,162
2337,2021,261,7.01,Me,7,4,M,0.0,0.0,8.41,Me,5.0,162
2338,2021,261,7.01,Me,7,5,S,0.0,0.0,,,,162
2339,2021,261,7.01,Me,7,6,M,1.0,1.0,0.4,Sh,2.0,162
2340,2021,261,7.01,Me,7,7,M,0.0,0.0,2.07,Sh,4.0,162
2341,2021,263,1.35,Sh,4,1,V,,,6.46,Me,6.0,162
2342,2021,263,1.35,Sh,4,2,V,,,4.05,Sh,2.0,162
2343,2021,263,1.35,Sh,4,2,M,,,,,,162
2344,2021,263,1.35,Sh,4,2,M,0.0,0.0,2.55,Sh,5.0,162
2345,2021,263,1.35,Sh,4,2,V,,,1.52,Sh,3.0,162
2346,2021,263,1.35,Sh,4,3,S,0.0,0.0,,,,162
2347,2021,263,1.35,Sh,4,4,B,,,,,,162
2348,2021,265,1.31,Sh,1,1,B,,,,,,162
2349,2021,267,3.07,Sh,4,1,V,,,2.8,Sh,2.0,162
2350,2021,267,3.07,Sh,4,1,V,,,,,,162
2351,2021,267,3.07,Sh,4,2,V,,,2.95,Sh,2.0,162
2352,2021,267,3.07,Sh,4,3,V,,,2.7,Sh,1.0,162
2353,2021,267,3.07,Sh,4,4,S,0.0,0.0,,,,162
2354,2021,268,4.65,Sh,2,1,V,,,1.69,Sh,2.0,162
2355,2021,268,4.65,Sh,2,2,M,0.0,0.0,4.04,Sh,2.0,162
2356,2021,270,1.03,Sh,2,1,M,0.0,0.0,2.63,Sh,2.0,162
2357,2021,270,1.03,Sh,2,1,V,,,5.57,Me,6.0,162
2358,2021,270,1.03,Sh,2,2,S,0.0,0.0,,,,162
2359,2021,271,1.51,Sh,5,1,M,0.0,0.0,5.52,Me,6.0,162
2360,2021,271,1.51,Sh,5,2,B,,,,,,162
2361,2021,271,1.51,Sh,5,3,S,0.0,0.0,,,,162
2362,2021,271,1.51,Sh,5,4,M,0.0,0.0,0.68,Sh,1.0,162
2363,2021,271,1.51,Sh,5,5,B,,,,,,162
2364,2021,272,0.52,Sh,2,1,B,,,,,,162
2365,2021,272,0.52,Sh,2,2,B,,,,,,162
2366,2021,273,3.72,Sh,3,1,V,,,1.73,Sh,1.0,162
2367,2021,273,3.72,Sh,3,1,V,,,,,,162
2368,2021,273,3.72,Sh,3,2,B,,,,,,162
2369,2021,273,3.72,Sh,3,3,V,,,2.74,Sh,2.0,162
2370,2021,273,3.72,Sh,3,3,V,,,6.08,Me,6.0,162
2371,2021,273,3.72,Sh,3,3,V,,,6.28,Me,3.0,162
2372,2021,274,0.2,Sh,1,1,B,,,,,,162
2373,2021,275,0.71,Sh,1,1,V,,,3.81,Sh,5.0,162
2374,2021,276,10.26,Me,5,1,B,,,,,,162
2375,2021,276,10.26,Me,5,2,V,,,6.74,Me,6.0,162
2376,2021,276,10.26,Me,5,3,B,,,,,,162
2377,2021,276,10.26,Me,5,4,V,,,3.56,Sh,2.0,162
2378,2021,276,10.26,Me,5,4,V,,,0.5,Sh,2.0,162
2379,2021,276,10.26,Me,5,4,V,,,2.78,Sh,3.0,162
2380,2021,276,10.26,Me,5,5,M,0.0,0.0,8.74,Me,6.0,162
2381,2021,276,10.26,Me,5,5,V,,,2.9,Sh,5.0,162
