bud_id,year,shoot_id,length_cm,cat,nodes,rank,fate,clusters,nuts,new_length_cm,new_cat,new_nodes,simulation_nb
2106,2021,221,0.55,Sh,5,1,B,,,,,,166
2107,2021,221,0.55,Sh,5,2,V,,,1.13,Sh,2.0,166
2108,2021,221,0.55,Sh,5,2,V,,,2.81,Sh,4.0,166
2109,2021,221,0.55,Sh,5,2,M,0.0,0.0,0.63,Sh,2.0,166
2110,2021,221,0.55,Sh,5,2,V,,,3.34,Sh,4.0,166
2111,2021,221,0.55,Sh,5,3,V,,,0.59,Sh,6.0,166
2112,2021,221,0.55,Sh,5,3,M,,,,,,166
2113,2021,221,0.55,Sh,5,4,B,,,,,,166
2114,2021,221,0.55,Sh,5,5,V,,,4.21,Sh,2.0,166
2115,2021,222,5.49,Me,4,1,B,,,,,,166
2116,2021,222,5.49,Me,4,2,S,0.0,0.0,,,,166
2117,2021,222,5.49,Me,4,3,B,,,,,,166
2118,2021,222,5.49,Me,4,4,V,,,1.3,Sh,4.0,166
2119,2021,222,5.49,Me,4,4,M,0.0,0.0,6.32,Me,5.0,166
2120,2021,223,1.17,Sh,4,1,S,0.0,0.0,,,,166
2121,2021,223,1.17,Sh,4,2,M,1.0,5.0,1.49,Sh,5.0,166
2122,2021,223,1.17,Sh,4,3,M,0.0,0.0,4.42,Sh,5.0,166
2123,2021,223,1.17,Sh,4,3,V,,,,,,166
2124,2021,223,1.17,Sh,4,4,S,0.0,0.0,,,,166
2125,2021,225,2.62,Sh,4,1,V,,,3.72,Sh,3.0,166
2126,2021,225,2.62,Sh,4,1,M,,,,,,166
2127,2021,225,2.62,Sh,4,1,V,,,3.25,Sh,3.0,166
2128,2021,225,2.62,Sh,4,1,V,,,2.68,Sh,4.0,166
2129,2021,225,2.62,Sh,4,1,V,,,2.44,Sh,5.0,166
2130,2021,225,2.62,Sh,4,2,B,,,,,,166
2131,2021,225,2.62,Sh,4,3,B,,,,,,166
2132,2021,225,2.62,Sh,4,4,B,,,,,,166
2133,2021,226,0.45,Sh,1,1,B,,,,,,166
2134,2021,228,7.04,Me,5,1,B,,,,,,166
2135,2021,228,7.04,Me,5,2,B,,,,,,166
2136,2021,228,7.04,Me,5,3,S,0.0,0.0,,,,166
2137,2021,228,7.04,Me,5,4,B,,,,,,166
2138,2021,228,7.04,Me,5,5,B,,,,,,166
2139,2021,229,6.69,Me,4,1,B,,,,,,166
2140,2021,229,6.69,Me,4,2,V,,,4.21,Sh,4.0,166
2141,2021,229,6.69,Me,4,2,V,,,5.91,Me,6.0,166
2142,2021,229,6.69,Me,4,3,B,,,,,,166
2143,2021,229,6.69,Me,4,4,M,0.0,0.0,7.57,Me,5.0,166
2144,2021,230,4.14,Sh,1,1,M,0.0,0.0,4.73,Sh,3.0,166
2145,2021,232,3.12,Sh,4,1,B,,,,,,166
2146,2021,232,3.12,Sh,4,2,S,0.0,0.0,,,,166
2147,2021,232,3.12,Sh,4,3,M,0.0,0.0,1.62,Sh,2.0,166
2148,2021,232,3.12,Sh,4,4,B,,,,,,166
2149,2021,233,2.33,Sh,3,1,V,,,0.38,Sh,3.0,166
2150,2021,233,2.33,Sh,3,1,M,0.0,0.0,0.63,Sh,1.0,166
2151,2021,233,2.33,Sh,3,2,V,,,2.77,Sh,1.0,166
2152,2021,233,2.33,Sh,3,3,S,0.0,0.0,,,,166
2153,2021,235,0.87,Sh,4,1,M,0.0,0.0,0.16,Sh,4.0,166
2154,2021,235,0.87,Sh,4,2,B,,,,,,166
2155,2021,235,0.87,Sh,4,3,S,0.0,0.0,,,,166
2156,2021,235,0.87,Sh,4,4,S,0.0,0.0,,,,166
2157,2021,237,1.3,Sh,2,1,V,,,2.69,Sh,4.0,166
2158,2021,237,1.3,Sh,2,1,V,,,,,,166
2159,2021,237,1.3,Sh,2,2,M,1.0,3.0,3.94,Sh,5.0,166
2160,2021,239,2.78,Sh,5,1,M,0.0,0.0,1.66,Sh,4.0,166
2161,2021,239,2.78,Sh,5,1,V,,,2.91,Sh,2.0,166
