bud_id,year,shoot_id,length_cm,cat,nodes,rank,fate,clusters,nuts,new_length_cm,new_cat,new_nodes,simulation_nb
231,2020,14,8.5,Me,6,1,B,,,,,,386
232,2020,14,8.5,Me,6,2,V,,,,,,386
233,2020,14,8.5,Me,6,3,V,,,0.71,Sh,1.0,386
234,2020,14,8.5,Me,6,4,M,0.0,0.0,2.49,Sh,6.0,386
235,2020,14,8.5,Me,6,4,M,0.0,0.0,1.66,Sh,1.0,386
236,2020,14,8.5,Me,6,5,V,,,4.82,Sh,5.0,386
237,2020,14,8.5,Me,6,6,M,1.0,4.0,5.29,Me,6.0,386
238,2020,15,8.33,Me,7,1,V,,,2.19,Sh,2.0,386
239,2020,15,8.33,Me,7,2,S,0.0,0.0,,,,386
240,2020,15,8.33,Me,7,3,V,,,1.32,Sh,5.0,386
241,2020,15,8.33,Me,7,4,B,,,,,,386
242,2020,15,8.33,Me,7,5,S,0.0,0.0,,,,386
243,2020,15,8.33,Me,7,6,M,0.0,0.0,5.63,Me,5.0,386
244,2020,15,8.33,Me,7,7,S,0.0,0.0,,,,386
245,2020,16,10.6,Me,4,1,M,,,,,,386
246,2020,16,10.6,Me,4,2,B,,,,,,386
247,2020,16,10.6,Me,4,3,S,0.0,0.0,,,,386
248,2020,16,10.6,Me,4,4,M,1.0,3.0,6.25,Me,5.0,386
249,2020,17,3.81,Sh,3,1,V,,,2.05,Sh,3.0,386
250,2020,17,3.81,Sh,3,2,S,0.0,0.0,,,,386
251,2020,17,3.81,Sh,3,3,V,,,2.97,Sh,2.0,386
252,2020,18,1.27,Sh,5,1,B,,,,,,386
253,2020,18,1.27,Sh,5,2,S,0.0,0.0,,,,386
254,2020,18,1.27,Sh,5,3,B,,,,,,386
255,2020,18,1.27,Sh,5,4,V,,,6.26,Me,5.0,386
256,2020,18,1.27,Sh,5,4,M,1.0,2.0,1.15,Sh,4.0,386
257,2020,18,1.27,Sh,5,5,S,0.0,0.0,,,,386
258,2020,19,6.93,Me,4,1,S,0.0,0.0,,,,386
259,2020,19,6.93,Me,4,2,V,,,0.78,Sh,1.0,386
260,2020,19,6.93,Me,4,2,V,,,2.49,Sh,4.0,386
261,2020,19,6.93,Me,4,3,M,1.0,7.0,7.71,Me,7.0,386
262,2020,19,6.93,Me,4,4,V,,,,,,386
263,2020,20,2.8,Sh,3,1,B,,,,,,386
264,2020,20,2.8,Sh,3,2,B,,,,,,386
265,2020,20,2.8,Sh,3,3,V,,,6.02,Me,2.0,386
266,2020,20,2.8,Sh,3,3,V,,,4.77,Sh,5.0,386
267,2020,20,2.8,Sh,3,3,M,1.0,3.0,0.24,Sh,2.0,386
268,2020,20,2.8,Sh,3,3,M,0.0,0.0,0.54,Sh,2.0,386
269,2020,21,9.27,Me,6,1,M,0.0,0.0,3.57,Sh,5.0,386
270,2020,21,9.27,Me,6,1,M,,,,,,386
271,2020,21,9.27,Me,6,2,V,,,0.63,Sh,2.0,386
272,2020,21,9.27,Me,6,2,V,,,3.5,Sh,2.0,386
273,2020,21,9.27,Me,6,2,V,,,3.65,Sh,3.0,386
274,2020,21,9.27,Me,6,3,V,,,,,,386
275,2020,21,9.27,Me,6,4,M,,,,,,386
276,2020,21,9.27,Me,6,4,V,,,2.21,Sh,5.0,386
277,2020,21,9.27,Me,6,5,S,0.0,0.0,,,,386
278,2020,21,9.27,Me,6,6,S,0.0,0.0,,,,386
279,2020,22,8.85,Me,8,1,B,,,,,,386
280,2020,22,8.85,Me,8,2,B,,,,,,386
281,2020,22,8.85,Me,8,3,S,0.0,0.0,,,,386
282,2020,22,8.85,Me,8,4,S,0.0,0.0,,,,386
283,2020,22,8.85,Me,8,5,S,0.0,0.0,,,,386
284,2020,22,8.85,Me,8,6,M,0.0,0.0,0.2,Sh,1.0,386
285,2020,22,8.85,Me,8,7,M,0.0,0.0,2.42,Sh,2.0,386
286,2020,22,8.85,Me,8,7,V,,,4.19,Sh,4.0,386
287,2020,22,8.85,Me,8,8,V,,,1.43,Sh,5.0,386
288,2020,23,16.38,Me,7,1,V,,,0.48,Sh,1.0,386
289,2020,23,16.38,Me,7,2,V,,,,,,386
290,2020,23,16.38,Me,7,2,V,,,,,,386
291,2020,23,16.38,Me,7,3,M,1.0,5.0,0.9,Sh,2.0,386
292,2020,23,16.38,Me,7,3,M,0.0,0.0,2.96,Sh,5.0,386
293,2020,23,16.38,Me,7,4,S,0.0,0.0,,,,386
294,2020,23,16.38,Me,7,5,M,0.0,0.0,11.96,Me,6.0,386
295,2020,23,16.38,Me,7,6,M,0.0,0.0,10.41,Me,6.0,386
296,2020,23,16.38,Me,7,6,V,,,2.64,Sh,2.0,386
297,2020,23,16.38,Me,7,6,V,,,6.32,Me,5.0,386
298,2020,23,16.38,Me,7,7,M,0.0,0.0,11.53,Me,5.0,386
299,2020,24,17.38,Me,8,1,V,,,,,,386
300,2020,24,17.38,Me,8,1,M,0.0,0.0,1.36,Sh,2.0,386
301,2020,24,17.38,Me,8,1,V,,,6.31,Me,3.0,386
302,2020,24,17.38,Me,8,2,S,0.0,0.0,,,,386
303,2020,24,17.38,Me,8,3,S,0.0,0.0,,,,386
304,2020,24,17.38,Me,8,4,M,,,,,,386
305,2020,24,17.38,Me,8,4,M,,,,,,386
306,2020,24,17.38,Me,8,4,V,,,3.01,Sh,3.0,386
307,2020,24,17.38,Me,8,4,M,,,,,,386
308,2020,24,17.38,Me,8,5,M,0.0,0.0,1.96,Sh,2.0,386
309,2020,24,17.38,Me,8,6,S,0.0,0.0,,,,386
310,2020,24,17.38,Me,8,7,V,,,8.09,Me,4.0,386
311,2020,24,17.38,Me,8,7,M,0.0,0.0,5.66,Me,7.0,386
312,2020,24,17.38,Me,8,8,V,,,8.11,Me,6.0,386
313,2020,25,25.08,Lo,7,1,B,,,,,,386
314,2020,25,25.08,Lo,7,2,B,,,,,,386
315,2020,25,25.08,Lo,7,3,S,0.0,0.0,,,,386
316,2020,25,25.08,Lo,7,4,B,,,,,,386
317,2020,25,25.08,Lo,7,5,V,,,1.82,Sh,3.0,386
318,2020,25,25.08,Lo,7,6,M,0.0,0.0,12.16,Me,5.0,386
319,2020,25,25.08,Lo,7,7,M,0.0,0.0,6.02,Me,5.0,386
320,2020,26,16.86,Me,9,1,M,0.0,0.0,3.68,Sh,2.0,386
321,2020,26,16.86,Me,9,2,M,0.0,0.0,2.38,Sh,3.0,386
322,2020,26,16.86,Me,9,3,S,0.0,0.0,,,,386
323,2020,26,16.86,Me,9,4,M,0.0,0.0,0.21,Sh,1.0,386
324,2020,26,16.86,Me,9,5,V,,,1.29,Sh,4.0,386
