bud_id,year,shoot_id,length_cm,cat,nodes,rank,fate,clusters,nuts,new_length_cm,new_cat,new_nodes,simulation_nb
2289,2021,231,1.47,Sh,4,1,V,,,,,,740
2290,2021,231,1.47,Sh,4,2,S,0.0,0.0,,,,740
2291,2021,231,1.47,Sh,4,3,B,,,,,,740
2292,2021,231,1.47,Sh,4,4,M,1.0,2.0,4.28,Sh,2.0,740
2293,2021,233,1.37,Sh,4,1,V,,,,,,740
2294,2021,233,1.37,Sh,4,2,B,,,,,,740
2295,2021,233,1.37,Sh,4,3,M,,,,,,740
2296,2021,233,1.37,Sh,4,3,M,0.0,0.0,4.24,Sh,2.0,740
2297,2021,233,1.37,Sh,4,4,V,,,2.7,Sh,5.0,740
2298,2021,234,6.88,Me,8,1,B,,,,,,740
2299,2021,234,6.88,Me,8,2,V,,,7.08,Me,7.0,740
2300,2021,234,6.88,Me,8,3,B,,,,,,740
2301,2021,234,6.88,Me,8,4,V,,,,,,740
2302,2021,234,6.88,Me,8,4,V,,,,,,740
2303,2021,234,6.88,Me,8,4,M,0.0,0.0,0.55,Sh,2.0,740
2304,2021,234,6.88,Me,8,4,V,,,2.53,Sh,6.0,740
2305,2021,234,6.88,Me,8,5,V,,,4.84,Sh,6.0,740
2306,2021,234,6.88,Me,8,6,M,1.0,3.0,6.17,Me,5.0,740
2307,2021,234,6.88,Me,8,6,M,0.0,0.0,4.91,Sh,5.0,740
2308,2021,234,6.88,Me,8,6,M,0.0,0.0,0.92,Sh,3.0,740
2309,2021,234,6.88,Me,8,7,M,1.0,2.0,3.27,Sh,2.0,740
2310,2021,234,6.88,Me,8,8,M,1.0,3.0,0.74,Sh,3.0,740
2311,2021,236,3.64,Sh,5,1,B,,,,,,740
2312,2021,236,3.64,Sh,5,2,B,,,,,,740
2313,2021,236,3.64,Sh,5,3,M,0.0,0.0,5.86,Me,4.0,740
2314,2021,236,3.64,Sh,5,3,V,,,2.66,Sh,4.0,740
2315,2021,236,3.64,Sh,5,4,M,1.0,8.0,8.13,Me,7.0,740
2316,2021,236,3.64,Sh,5,5,M,1.0,1.0,2.24,Sh,3.0,740
2317,2021,237,8.62,Me,7,1,V,,,,,,740
2318,2021,237,8.62,Me,7,2,S,0.0,0.0,,,,740
2319,2021,237,8.62,Me,7,3,B,,,,,,740
2320,2021,237,8.62,Me,7,4,M,0.0,0.0,6.49,Me,5.0,740
2321,2021,237,8.62,Me,7,5,M,0.0,0.0,2.42,Sh,5.0,740
2322,2021,237,8.62,Me,7,6,B,,,,,,740
2323,2021,237,8.62,Me,7,7,M,0.0,0.0,3.73,Sh,3.0,740
2324,2021,238,1.65,Sh,1,1,B,,,,,,740
2325,2021,239,1.58,Sh,5,1,V,,,,,,740
2326,2021,239,1.58,Sh,5,1,V,,,1.1,Sh,5.0,740
2327,2021,239,1.58,Sh,5,2,M,1.0,2.0,4.68,Sh,6.0,740
2328,2021,239,1.58,Sh,5,3,M,0.0,0.0,5.34,Me,6.0,740
2329,2021,239,1.58,Sh,5,4,B,,,,,,740
2330,2021,239,1.58,Sh,5,5,S,0.0,0.0,,,,740
2331,2021,239,0.81,Sh,2,1,B,,,,,,740
2332,2021,239,0.81,Sh,2,2,B,,,,,,740
2333,2021,239,4.05,Sh,5,1,V,,,,,,740
2334,2021,239,4.05,Sh,5,2,V,,,7.53,Me,6.0,740
2335,2021,239,4.05,Sh,5,2,V,,,1.27,Sh,3.0,740
2336,2021,239,4.05,Sh,5,3,S,0.0,0.0,,,,740
2337,2021,239,4.05,Sh,5,4,M,1.0,4.0,6.12,Me,5.0,740
2338,2021,239,4.05,Sh,5,5,V,,,7.2,Me,6.0,740
2339,2021,239,4.05,Sh,5,5,V,,,1.18,Sh,5.0,740
2340,2021,241,0.17,Sh,2,1,S,0.0,0.0,,,,740
2341,2021,241,0.17,Sh,2,2,V,,,8.41,Me,5.0,740
2342,2021,243,0.6,Sh,3,1,B,,,,,,740
2343,2021,243,0.6,Sh,3,2,B,,,,,,740
2344,2021,243,0.6,Sh,3,3,V,,,,,,740
2345,2021,243,0.6,Sh,3,3,M,0.0,0.0,4.36,Sh,2.0,740
2346,2021,243,0.6,Sh,3,3,V,,,3.45,Sh,4.0,740
2347,2021,244,3.25,Sh,4,1,V,,,,,,740
2348,2021,244,3.25,Sh,4,2,B,,,,,,740
2349,2021,244,3.25,Sh,4,3,M,0.0,0.0,4.51,Sh,3.0,740
2350,2021,244,3.25,Sh,4,4,V,,,9.29,Me,8.0,740
2351,2021,244,3.25,Sh,4,4,V,,,2.8,Sh,2.0,740
2352,2021,244,3.25,Sh,4,4,M,0.0,0.0,4.56,Sh,3.0,740
2353,2021,244,3.25,Sh,4,4,M,0.0,0.0,6.78,Me,5.0,740
2354,2021,244,1.49,Sh,4,1,V,,,,,,740
2355,2021,244,1.49,Sh,4,2,V,,,,,,740
2356,2021,244,1.49,Sh,4,2,V,,,7.27,Me,5.0,740
2357,2021,244,1.49,Sh,4,3,B,,,,,,740
2358,2021,244,1.49,Sh,4,4,M,0.0,0.0,7.06,Me,7.0,740
2359,2021,245,0.89,Sh,3,1,V,,,3.63,Sh,6.0,740
2360,2021,245,0.89,Sh,3,2,B,,,,,,740
2361,2021,245,0.89,Sh,3,3,M,,,,,,740
2362,2021,246,6.07,Me,5,1,V,,,,,,740
2363,2021,246,6.07,Me,5,2,S,0.0,0.0,,,,740
2364,2021,246,6.07,Me,5,3,V,,,1.64,Sh,2.0,740
2365,2021,246,6.07,Me,5,4,B,,,,,,740
2366,2021,246,6.07,Me,5,5,V,,,5.17,Me,6.0,740
2367,2021,247,5.46,Me,5,1,V,,,0.48,Sh,1.0,740
2368,2021,247,5.46,Me,5,1,V,,,1.81,Sh,1.0,740
2369,2021,247,5.46,Me,5,2,V,,,0.26,Sh,2.0,740
2370,2021,247,5.46,Me,5,3,V,,,,,,740
2371,2021,247,5.46,Me,5,4,M,0.0,0.0,4.48,Sh,4.0,740
2372,2021,247,5.46,Me,5,5,B,,,,,,740
2373,2021,250,0.41,Sh,1,1,S,0.0,0.0,,,,740
2374,2021,251,2.8,Sh,2,1,S,0.0,0.0,,,,740
2375,2021,251,2.8,Sh,2,2,V,,,5.48,Me,7.0,740
2376,2021,251,2.8,Sh,2,2,V,,,3.41,Sh,4.0,740
2377,2021,251,2.8,Sh,2,2,V,,,4.49,Sh,4.0,740
2378,2021,252,5.38,Me,6,1,B,,,,,,740
2379,2021,252,5.38,Me,6,2,M,,,,,,740
2380,2021,252,5.38,Me,6,3,B,,,,,,740
2381,2021,252,5.38,Me,6,4,S,0.0,0.0,,,,740
2382,2021,252,5.38,Me,6,5,V,,,7.81,Me,7.0,740
2383,2021,252,5.38,Me,6,6,M,1.0,2.0,8.22,Me,5.0,740
2384,2021,253,1.52,Sh,3,1,V,,,0.28,Sh,1.0,740
2385,2021,253,1.52,Sh,3,2,V,,,1.27,Sh,1.0,740
2386,2021,253,1.52,Sh,3,2,M,0.0,0.0,0.53,Sh,4.0,740
2387,2021,253,1.52,Sh,3,3,V,,,4.17,Sh,1.0,740
2388,2021,254,7.02,Me,5,1,B,,,,,,740
2389,2021,254,7.02,Me,5,2,V,,,0.58,Sh,2.0,740
2390,2021,254,7.02,Me,5,2,V,,,2.33,Sh,4.0,740
2391,2021,254,7.02,Me,5,2,V,,,,,,740
2392,2021,254,7.02,Me,5,3,S,0.0,0.0,,,,740
2393,2021,254,7.02,Me,5,4,M,0.0,0.0,3.12,Sh,3.0,740
2394,2021,254,7.02,Me,5,5,M,0.0,0.0,0.99,Sh,1.0,740
2395,2021,256,0.95,Sh,6,1,S,0.0,0.0,,,,740
2396,2021,256,0.95,Sh,6,2,B,,,,,,740
2397,2021,256,0.95,Sh,6,3,V,,,0.47,Sh,3.0,740
2398,2021,256,0.95,Sh,6,4,M,0.0,0.0,3.51,Sh,6.0,740
2399,2021,256,0.95,Sh,6,5,M,0.0,0.0,8.31,Me,7.0,740
2400,2021,256,0.95,Sh,6,6,V,,,1.05,Sh,1.0,740
2401,2021,256,3.03,Sh,3,1,V,,,1.93,Sh,2.0,740
2402,2021,256,3.03,Sh,3,1,V,,,1.03,Sh,6.0,740
2403,2021,256,3.03,Sh,3,2,S,0.0,0.0,,,,740
2404,2021,256,3.03,Sh,3,3,V,,,7.95,Me,8.0,740
2405,2021,257,0.85,Sh,1,1,V,,,1.17,Sh,2.0,740
2406,2021,258,11.1,Me,8,1,V,,,5.04,Me,5.0,740
2407,2021,258,11.1,Me,8,2,V,,,0.54,Sh,5.0,740
2408,2021,258,11.1,Me,8,3,S,0.0,0.0,,,,740
2409,2021,258,11.1,Me,8,4,V,,,1.47,Sh,1.0,740
2410,2021,258,11.1,Me,8,5,V,,,0.64,Sh,3.0,740
