bud_id,year,shoot_id,length_cm,cat,nodes,rank,fate,clusters,nuts,new_length_cm,new_cat,new_nodes,simulation_nb
221,2020,14,0.51,Sh,4,1,S,0.0,0.0,,,,311
222,2020,14,0.51,Sh,4,2,B,,,,,,311
223,2020,14,0.51,Sh,4,3,V,,,0.58,Sh,1.0,311
224,2020,14,0.51,Sh,4,3,M,0.0,0.0,6.34,Me,5.0,311
225,2020,14,0.51,Sh,4,4,V,,,14.56,Me,7.0,311
226,2020,15,4.29,Sh,3,1,V,,,0.91,Sh,2.0,311
227,2020,15,4.29,Sh,3,1,V,,,2.4,Sh,2.0,311
228,2020,15,4.29,Sh,3,2,B,,,,,,311
229,2020,15,4.29,Sh,3,3,M,1.0,1.0,4.87,Sh,9.0,311
230,2020,15,4.29,Sh,3,3,V,,,9.63,Me,7.0,311
231,2020,16,10.58,Me,3,1,S,0.0,0.0,,,,311
232,2020,16,10.58,Me,3,2,V,,,3.45,Sh,1.0,311
233,2020,16,10.58,Me,3,3,B,,,,,,311
234,2020,17,4.22,Sh,2,1,V,,,1.14,Sh,1.0,311
235,2020,17,4.22,Sh,2,2,B,,,,,,311
236,2020,18,0.09,Sh,3,1,B,,,,,,311
237,2020,18,0.09,Sh,3,2,B,,,,,,311
238,2020,18,0.09,Sh,3,3,V,,,8.53,Me,6.0,311
239,2020,19,9.11,Me,10,1,M,,,,,,311
240,2020,19,9.11,Me,10,2,B,,,,,,311
241,2020,19,9.11,Me,10,3,V,,,3.05,Sh,5.0,311
242,2020,19,9.11,Me,10,3,M,0.0,0.0,3.18,Sh,2.0,311
243,2020,19,9.11,Me,10,3,V,,,1.49,Sh,4.0,311
244,2020,19,9.11,Me,10,4,S,0.0,0.0,,,,311
245,2020,19,9.11,Me,10,5,M,0.0,0.0,6.08,Me,6.0,311
246,2020,19,9.11,Me,10,6,M,,,,,,311
247,2020,19,9.11,Me,10,6,M,0.0,0.0,1.75,Sh,3.0,311
248,2020,19,9.11,Me,10,7,V,,,3.58,Sh,1.0,311
249,2020,19,9.11,Me,10,7,M,1.0,3.0,5.19,Me,6.0,311
250,2020,19,9.11,Me,10,8,M,0.0,0.0,5.64,Me,5.0,311
251,2020,19,9.11,Me,10,9,B,,,,,,311
252,2020,19,9.11,Me,10,10,M,1.0,6.0,3.26,Sh,5.0,311
253,2020,20,7.68,Me,6,1,V,,,6.11,Me,5.0,311
254,2020,20,7.68,Me,6,1,V,,,,,,311
255,2020,20,7.68,Me,6,2,V,,,,,,311
256,2020,20,7.68,Me,6,3,S,0.0,0.0,,,,311
257,2020,20,7.68,Me,6,4,B,,,,,,311
258,2020,20,7.68,Me,6,5,M,1.0,1.0,2.32,Sh,5.0,311
259,2020,20,7.68,Me,6,5,M,0.0,0.0,5.97,Me,5.0,311
260,2020,20,7.68,Me,6,6,V,,,0.49,Sh,3.0,311
261,2020,21,12.1,Me,8,1,S,0.0,0.0,,,,311
262,2020,21,12.1,Me,8,2,S,0.0,0.0,,,,311
263,2020,21,12.1,Me,8,3,V,,,0.19,Sh,3.0,311
264,2020,21,12.1,Me,8,3,M,0.0,0.0,2.31,Sh,2.0,311
265,2020,21,12.1,Me,8,4,B,,,,,,311
266,2020,21,12.1,Me,8,5,S,0.0,0.0,,,,311
267,2020,21,12.1,Me,8,6,V,,,,,,311
268,2020,21,12.1,Me,8,6,M,0.0,0.0,1.76,Sh,3.0,311
269,2020,21,12.1,Me,8,7,V,,,1.92,Sh,3.0,311
270,2020,21,12.1,Me,8,8,M,0.0,0.0,4.88,Sh,7.0,311
271,2020,22,14.95,Me,6,1,V,,,,,,311
272,2020,22,14.95,Me,6,2,V,,,2.73,Sh,3.0,311
273,2020,22,14.95,Me,6,2,V,,,,,,311
274,2020,22,14.95,Me,6,3,S,0.0,0.0,,,,311
275,2020,22,14.95,Me,6,4,V,,,,,,311
276,2020,22,14.95,Me,6,5,M,,,,,,311
277,2020,22,14.95,Me,6,5,V,,,2.59,Sh,6.0,311
278,2020,22,14.95,Me,6,5,M,0.0,0.0,3.15,Sh,5.0,311
279,2020,22,14.95,Me,6,6,V,,,1.83,Sh,5.0,311
280,2020,23,13.29,Me,8,1,M,,,,,,311
281,2020,23,13.29,Me,8,2,M,,,,,,311
282,2020,23,13.29,Me,8,3,V,,,2.08,Sh,3.0,311
283,2020,23,13.29,Me,8,4,V,,,1.55,Sh,5.0,311
284,2020,23,13.29,Me,8,4,M,0.0,0.0,5.49,Me,6.0,311
285,2020,23,13.29,Me,8,5,B,,,,,,311
286,2020,23,13.29,Me,8,6,S,0.0,0.0,,,,311
287,2020,23,13.29,Me,8,7,M,0.0,0.0,3.74,Sh,1.0,311
288,2020,23,13.29,Me,8,8,M,,,,,,311
289,2020,24,10.96,Me,6,1,B,,,,,,311
290,2020,24,10.96,Me,6,2,M,0.0,0.0,0.25,Sh,1.0,311
291,2020,24,10.96,Me,6,3,V,,,0.19,Sh,2.0,311
